time,zone_id,out perfect_trips,out perfect_pax,in perfect_trips,in perfect_pax
77400,236,1,1,6,6
77400,237,3,3,5,5
77400,238,2,2,5,5
77400,239,8,8,7,7
77400,113,4,4,2,2
77400,114,3,3,8,8
77400,116,1,1,2,2
77400,244,0,0,1,1
77400,246,5,5,3,3
77400,249,3,3,3,3
77400,125,3,3,4,4
78300,4,1,1,2,2
78300,261,2,2,1,1
78300,262,0,0,1,1
78300,137,4,4,5,5
78300,12,0,0,1,1
78300,13,1,1,1,1
78300,141,4,4,6,6
78300,142,9,9,3,3
78300,144,4,4,1,1
78300,140,0,0,2,2
78300,143,0,0,5,5
78300,148,4,4,3,3
78300,151,2,2,5,5
78300,24,0,0,1,1
78300,158,7,7,2,2
78300,161,7,7,10,10
78300,162,4,4,6,6
78300,163,3,3,3,3
78300,164,8,8,6,6
78300,41,2,2,2,2
78300,170,8,8,4,4
78300,43,3,3,1,1
78300,42,0,0,2,2
78300,45,0,0,1,1
78300,48,4,4,3,3
78300,50,4,4,4,4
78300,186,2,2,6,6
78300,68,7,7,3,3
78300,74,2,2,1,1
78300,75,2,2,2,2
78300,79,11,11,11,11
78300,209,1,1,2,2
78300,211,2,2,1,1
78300,87,3,3,3,3
78300,88,1,1,2,2
78300,90,3,3,3,3
78300,100,4,4,3,3
78300,229,3,3,2,2
78300,230,8,8,6,6
78300,231,2,2,4,4
78300,233,1,1,4,4
78300,234,10,10,6,6
78300,107,7,7,3,3
78300,236,6,6,7,7
78300,237,2,2,4,4
78300,238,2,2,5,5
78300,239,3,3,8,8
78300,113,4,4,3,3
78300,114,4,4,1,1
78300,243,0,0,1,1
78300,246,5,5,3,3
78300,249,5,5,9,9
78300,125,4,4,1,1
79200,4,0,0,2,2
79200,261,0,0,3,3
79200,262,1,1,2,2
79200,137,2,2,1,1
79200,140,1,1,1,1
79200,13,1,1,0,0
79200,141,5,5,3,3
79200,142,6,6,6,6
79200,143,1,1,1,1
79200,144,4,4,2,2
79200,148,8,8,3,3
79200,151,3,3,0,0
79200,24,1,1,1,1
79200,158,4,4,2,2
79200,161,5,5,7,7
79200,162,5,5,9,9
79200,163,6,6,4,4
79200,164,8,8,6,6
79200,166,0,0,3,3
79200,41,2,2,6,6
79200,42,1,1,2,2
79200,43,1,1,3,3
79200,170,11,11,12,12
79200,45,4,4,3,3
79200,48,8,8,7,7
79200,50,5,5,2,2
79200,186,12,12,5,5
79200,68,2,2,7,7
79200,79,10,10,8,8
79200,87,7,7,3,3
79200,90,3,3,6,6
79200,224,0,0,2,2
79200,100,4,4,6,6
79200,229,1,1,5,5
79200,230,9,9,1,1
79200,231,6,6,3,3
79200,232,1,1,0,0
79200,233,2,2,5,5
79200,234,4,4,4,4
79200,107,2,2,4,4
79200,236,3,3,4,4
79200,237,3,3,4,4
79200,238,1,1,3,3
79200,239,4,4,5,5
79200,113,4,4,4,4
79200,114,3,3,5,5
79200,243,0,0,1,1
79200,244,1,1,0,0
79200,116,0,0,1,1
79200,246,2,2,1,1
79200,249,6,6,4,4
79200,125,1,1,2,2
80100,4,0,0,2,2
80100,261,3,3,3,3
80100,262,0,0,4,4
80100,137,0,0,4,4
80100,140,2,2,3,3
80100,141,2,2,6,6
80100,142,6,6,5,5
80100,143,3,3,5,5
80100,144,1,1,2,2
80100,13,0,0,2,2
80100,148,4,4,5,5
80100,151,0,0,2,2
80100,24,1,1,0,0
80100,152,1,1,0,0
80100,158,6,6,3,3
80100,161,7,7,4,4
80100,162,9,9,7,7
80100,163,7,7,6,6
80100,164,5,5,6,6
80100,166,2,2,0,0
80100,41,1,1,5,5
80100,170,5,5,11,11
80100,43,1,1,1,1
80100,42,0,0,3,3
80100,45,0,0,1,1
80100,48,7,7,6,6
80100,50,5,5,2,2
80100,186,14,14,4,4
80100,68,4,4,6,6
80100,74,0,0,2,2
80100,75,3,3,1,1
80100,79,8,8,8,8
80100,209,1,1,1,1
80100,211,3,3,2,2
80100,87,2,2,0,0
80100,88,3,3,1,1
80100,90,5,5,4,4
80100,224,0,0,1,1
80100,100,4,4,6,6
80100,229,5,5,7,7
80100,230,13,13,5,5
80100,231,2,2,2,2
80100,232,0,0,2,2
80100,233,2,2,7,7
80100,234,7,7,1,1
80100,107,1,1,7,7
80100,236,4,4,5,5
80100,237,6,6,3,3
80100,238,3,3,6,6
80100,239,6,6,7,7
80100,113,5,5,0,0
80100,114,4,4,1,1
80100,244,0,0,1,1
80100,246,7,7,4,4
80100,249,11,11,8,8
80100,125,1,1,2,2
81000,4,0,0,4,4
81000,261,0,0,1,1
81000,262,3,3,2,2
81000,137,3,3,5,5
81000,140,4,4,4,4
81000,13,1,1,3,3
81000,141,3,3,4,4
81000,142,3,3,3,3
81000,143,1,1,2,2
81000,144,5,5,2,2
81000,148,4,4,3,3
81000,151,2,2,0,0
81000,24,1,1,1,1
81000,158,3,3,1,1
81000,161,4,4,9,9
81000,162,2,2,11,11
81000,163,2,2,5,5
81000,164,10,10,5,5
81000,166,0,0,2,2
81000,41,1,1,3,3
81000,42,1,1,2,2
81000,43,2,2,1,1
81000,170,5,5,11,11
81000,45,0,0,1,1
81000,48,16,16,9,9
81000,50,0,0,4,4
81000,186,11,11,4,4
81000,68,6,6,8,8
81000,75,0,0,4,4
81000,79,13,13,8,8
81000,209,0,0,2,2
81000,87,1,1,3,3
81000,90,5,5,3,3
81000,100,5,5,3,3
81000,229,4,4,5,5
81000,230,16,16,5,5
81000,231,2,2,3,3
81000,232,2,2,2,2
81000,233,1,1,5,5
81000,234,9,9,5,5
81000,107,9,9,6,6
81000,236,2,2,7,7
81000,237,7,7,3,3
81000,238,4,4,6,6
81000,239,7,7,8,8
81000,113,4,4,2,2
81000,114,8,8,6,6
81000,116,0,0,2,2
81000,244,0,0,1,1
81000,246,4,4,5,5
81000,249,12,12,4,4
81000,125,1,1,1,1
81900,4,0,0,2,2
81900,261,1,1,2,2
81900,262,0,0,3,3
81900,137,1,1,4,4
81900,140,2,2,0,0
81900,13,2,2,3,3
81900,141,3,3,5,5
81900,142,8,8,8,8
81900,143,1,1,3,3
81900,144,8,8,1,1
81900,148,6,6,2,2
81900,151,1,1,1,1
81900,152,0,0,5,5
81900,158,3,3,4,4
81900,161,5,5,11,11
81900,162,5,5,8,8
81900,163,3,3,3,3
81900,164,9,9,5,5
81900,166,1,1,0,0
81900,41,1,1,2,2
81900,170,7,7,8,8
81900,43,1,1,1,1
81900,42,0,0,3,3
81900,45,1,1,0,0
81900,48,14,14,5,5
81900,50,1,1,1,1
81900,186,12,12,7,7
81900,68,11,11,10,10
81900,74,2,2,1,1
81900,75,0,0,3,3
81900,79,9,9,9,9
81900,209,2,2,3,3
81900,211,1,1,2,2
81900,87,2,2,1,1
81900,90,4,4,6,6
81900,224,0,0,1,1
81900,100,3,3,1,1
81900,229,3,3,3,3
81900,230,19,19,12,12
81900,231,2,2,2,2
81900,232,0,0,3,3
81900,233,1,1,1,1
81900,234,10,10,8,8
81900,107,8,8,6,6
81900,236,3,3,4,4
81900,237,6,6,3,3
81900,238,1,1,5,5
81900,239,5,5,5,5
81900,113,3,3,1,1
81900,114,5,5,2,2
81900,116,1,1,1,1
81900,244,0,0,2,2
81900,246,2,2,7,7
81900,249,9,9,8,8
81900,125,3,3,4,4
82800,4,1,1,1,1
82800,261,2,2,1,1
82800,262,2,2,2,2
82800,137,3,3,4,4
82800,140,1,1,2,2
82800,13,1,1,0,0
82800,141,5,5,6,6
82800,142,9,9,3,3
82800,143,3,3,3,3
82800,144,6,6,1,1
82800,148,2,2,7,7
82800,151,2,2,1,1
82800,24,1,1,1,1
82800,152,2,2,1,1
82800,158,4,4,4,4
82800,161,11,11,4,4
82800,162,8,8,10,10
82800,163,4,4,8,8
82800,164,9,9,4,4
82800,166,0,0,1,1
82800,41,0,0,1,1
82800,42,1,1,4,4
82800,43,6,6,4,4
82800,170,8,8,9,9
82800,45,2,2,1,1
82800,48,18,18,9,9
82800,50,2,2,8,8
82800,186,7,7,6,6
82800,68,10,10,10,10
82800,74,1,1,2,2
82800,75,0,0,5,5
82800,79,17,17,10,10
82800,209,3,3,4,4
82800,211,0,0,3,3
82800,87,3,3,5,5
82800,88,3,3,0,0
82800,90,6,6,4,4
82800,224,0,0,3,3
82800,100,7,7,1,1
82800,229,1,1,8,8
82800,230,11,11,1,1
82800,231,4,4,8,8
82800,232,2,2,2,2
82800,233,2,2,4,4
82800,234,6,6,5,5
82800,107,5,5,10,10
82800,236,3,3,7,7
82800,237,2,2,5,5
82800,238,1,1,6,6
82800,239,5,5,7,7
82800,113,3,3,0,0
82800,114,6,6,3,3
82800,116,0,0,1,1
82800,244,0,0,3,3
82800,246,4,4,6,6
82800,249,8,8,4,4
82800,125,1,1,0,0
82800,127,0,0,1,1
83700,4,0,0,4,4
83700,261,0,0,4,4
83700,262,3,3,2,2
83700,137,3,3,4,4
83700,12,1,1,0,0
83700,13,1,1,2,2
83700,140,1,1,3,3
83700,141,3,3,8,8
83700,142,5,5,2,2
83700,143,2,2,4,4
83700,144,4,4,2,2
83700,148,9,9,2,2
83700,151,0,0,3,3
83700,24,0,0,1,1
83700,152,0,0,1,1
83700,158,6,6,6,6
83700,161,13,13,7,7
83700,162,3,3,9,9
83700,163,3,3,6,6
83700,164,9,9,4,4
83700,166,2,2,2,2
83700,41,0,0,5,5
83700,42,1,1,3,3
83700,43,3,3,4,4
83700,170,15,15,11,11
83700,45,0,0,1,1
83700,48,9,9,11,11
83700,50,4,4,6,6
83700,186,11,11,11,11
83700,68,12,12,9,9
83700,74,1,1,2,2
83700,75,2,2,7,7
83700,79,21,21,8,8
83700,209,1,1,1,1
83700,211,3,3,3,3
83700,87,1,1,3,3
83700,88,1,1,2,2
83700,90,4,4,8,8
83700,224,1,1,2,2
83700,100,5,5,3,3
83700,229,2,2,6,6
83700,230,18,18,6,6
83700,231,6,6,3,3
83700,232,1,1,1,1
83700,233,5,5,4,4
83700,234,7,7,2,2
83700,107,3,3,8,8
83700,236,2,2,4,4
83700,237,5,5,6,6
83700,238,3,3,3,3
83700,239,4,4,6,6
83700,113,3,3,3,3
83700,114,8,8,6,6
83700,116,0,0,2,2
83700,244,0,0,1,1
83700,246,8,8,4,4
83700,249,10,10,6,6
83700,125,3,3,4,4
84600,4,0,0,1,1
84600,262,1,1,6,6
84600,137,4,4,4,4
84600,140,4,4,0,0
84600,141,4,4,11,11
84600,142,12,12,5,5
84600,143,3,3,2,2
84600,144,2,2,5,5
84600,13,0,0,2,2
84600,148,6,6,6,6
84600,151,4,4,4,4
84600,24,2,2,1,1
84600,152,1,1,0,0
84600,158,7,7,5,5
84600,161,5,5,3,3
84600,162,4,4,7,7
84600,163,7,7,5,5
84600,164,9,9,9,9
84600,166,0,0,4,4
84600,41,1,1,7,7
84600,42,2,2,2,2
84600,43,2,2,0,0
84600,170,6,6,11,11
84600,45,3,3,0,0
84600,48,15,15,7,7
84600,50,3,3,9,9
84600,186,11,11,6,6
84600,68,7,7,7,7
84600,75,0,0,7,7
84600,79,13,13,12,12
84600,209,0,0,1,1
84600,211,4,4,2,2
84600,87,2,2,5,5
84600,88,0,0,3,3
84600,90,8,8,6,6
84600,224,0,0,5,5
84600,100,5,5,5,5
84600,229,1,1,5,5
84600,230,12,12,9,9
84600,231,5,5,2,2
84600,232,0,0,2,2
84600,233,2,2,3,3
84600,234,11,11,9,9
84600,107,11,11,5,5
84600,236,3,3,3,3
84600,237,5,5,3,3
84600,238,5,5,4,4
84600,239,9,9,4,4
84600,113,9,9,4,4
84600,114,5,5,3,3
84600,243,0,0,1,1
84600,116,0,0,2,2
84600,246,3,3,6,6
84600,249,10,10,9,9
84600,125,3,3,2,2
85500,4,0,0,2,2
85500,261,0,0,3,3
85500,262,0,0,1,1
85500,137,2,2,6,6
85500,140,0,0,5,5
85500,13,2,2,1,1
85500,141,5,5,6,6
85500,142,9,9,5,5
85500,144,5,5,3,3
85500,143,0,0,3,3
85500,148,6,6,8,8
85500,151,1,1,6,6
85500,152,1,1,1,1
85500,24,0,0,2,2
85500,158,1,1,6,6
85500,161,4,4,3,3
85500,162,20,20,10,10
85500,163,7,7,3,3
85500,164,10,10,13,13
85500,166,3,3,2,2
85500,41,4,4,2,2
85500,170,6,6,14,14
85500,43,1,1,2,2
85500,42,0,0,2,2
85500,45,0,0,1,1
85500,48,23,23,8,8
85500,50,6,6,4,4
85500,186,6,6,13,13
85500,68,9,9,11,11
85500,74,1,1,7,7
85500,75,1,1,3,3
85500,79,13,13,12,12
85500,209,2,2,1,1
85500,211,3,3,2,2
85500,87,2,2,1,1
85500,88,0,0,1,1
85500,90,8,8,4,4
85500,224,0,0,2,2
85500,100,5,5,4,4
85500,229,1,1,9,9
85500,230,13,13,2,2
85500,231,4,4,1,1
85500,232,1,1,2,2
85500,233,2,2,5,5
85500,234,9,9,6,6
85500,107,10,10,5,5
85500,236,3,3,2,2
85500,237,4,4,2,2
85500,238,4,4,3,3
85500,239,2,2,2,2
85500,113,5,5,5,5
85500,114,12,12,3,3
85500,243,0,0,2,2
85500,116,0,0,4,4
85500,244,0,0,2,2
85500,246,6,6,4,4
85500,249,6,6,5,5
85500,125,0,0,1,1
86400,4,0,0,1,1
86400,261,2,2,1,1
86400,262,1,1,2,2
86400,137,3,3,4,4
86400,140,1,1,3,3
86400,13,1,1,0,0
86400,141,5,5,4,4
86400,142,7,7,1,1
86400,143,1,1,7,7
86400,144,1,1,6,6
86400,148,12,12,7,7
86400,151,0,0,3,3
86400,24,1,1,1,1
86400,158,3,3,6,6
86400,161,4,4,8,8
86400,162,5,5,5,5
86400,163,10,10,6,6
86400,164,7,7,8,8
86400,166,1,1,1,1
86400,41,1,1,2,2
86400,42,2,2,1,1
86400,170,12,12,9,9
86400,43,0,0,3,3
86400,45,1,1,2,2
86400,48,17,17,14,14
86400,50,8,8,6,6
86400,186,9,9,6,6
86400,68,6,6,4,4
86400,74,1,1,3,3
86400,75,1,1,2,2
86400,79,17,17,9,9
86400,209,0,0,1,1
86400,211,5,5,2,2
86400,87,1,1,1,1
86400,88,0,0,1,1
86400,90,5,5,7,7
86400,224,0,0,3,3
86400,100,4,4,6,6
86400,229,2,2,4,4
86400,230,10,10,4,4
86400,231,5,5,3,3
86400,232,1,1,2,2
86400,233,2,2,3,3
86400,234,8,8,6,6
86400,107,12,12,11,11
86400,236,1,1,1,1
86400,237,4,4,5,5
86400,238,0,0,1,1
86400,239,6,6,3,3
86400,113,2,2,3,3
86400,114,6,6,2,2
86400,243,0,0,2,2
86400,244,0,0,1,1
86400,246,1,1,8,8
86400,249,7,7,6,6
86400,125,3,3,2,2
86400,127,0,0,2,2
87300,4,2,2,0,0
87300,261,1,1,2,2
87300,262,1,1,1,1
87300,137,0,0,6,6
87300,140,3,3,3,3
87300,141,5,5,3,3
87300,142,4,4,7,7
87300,143,1,1,2,2
87300,144,1,1,2,2
87300,148,4,4,1,1
87300,151,1,1,0,0
87300,152,0,0,1,1
87300,158,3,3,4,4
87300,161,4,4,4,4
87300,162,0,0,5,5
87300,163,6,6,1,1
87300,164,4,4,5,5
87300,166,2,2,3,3
87300,41,1,1,0,0
87300,170,3,3,7,7
87300,43,0,0,3,3
87300,45,1,1,1,1
87300,48,9,9,6,6
87300,50,6,6,4,4
87300,186,8,8,8,8
87300,68,6,6,6,6
87300,74,0,0,3,3
87300,75,0,0,3,3
87300,79,13,13,9,9
87300,209,0,0,3,3
87300,211,2,2,0,0
87300,87,2,2,0,0
87300,88,2,2,1,1
87300,90,3,3,2,2
87300,100,4,4,7,7
87300,229,3,3,2,2
87300,230,10,10,9,9
87300,231,2,2,1,1
87300,232,0,0,1,1
87300,233,0,0,2,2
87300,234,4,4,3,3
87300,107,5,5,4,4
87300,236,2,2,5,5
87300,237,3,3,2,2
87300,238,2,2,3,3
87300,239,4,4,2,2
87300,113,4,4,2,2
87300,114,6,6,2,2
87300,243,0,0,1,1
87300,244,0,0,3,3
87300,246,5,5,5,5
87300,249,13,13,5,5
88200,261,1,1,0,0
88200,262,1,1,3,3
88200,137,0,0,2,2
88200,140,0,0,2,2
88200,13,0,0,1,1
88200,142,5,5,2,2
88200,141,0,0,3,3
88200,144,4,4,0,0
88200,143,0,0,4,4
88200,148,6,6,2,2
88200,24,0,0,1,1
88200,158,5,5,2,2
88200,161,3,3,0,0
88200,162,2,2,3,3
88200,163,2,2,1,1
88200,164,4,4,2,2
88200,41,1,1,1,1
88200,170,4,4,8,8
88200,43,0,0,2,2
88200,45,0,0,1,1
88200,48,8,8,7,7
88200,50,2,2,1,1
88200,186,9,9,6,6
88200,68,4,4,3,3
88200,74,1,1,1,1
88200,75,0,0,4,4
88200,79,14,14,4,4
88200,209,0,0,1,1
88200,211,1,1,1,1
88200,87,2,2,0,0
88200,88,1,1,1,1
88200,90,5,5,1,1
88200,224,0,0,3,3
88200,100,6,6,2,2
88200,229,2,2,5,5
88200,230,7,7,7,7
88200,231,1,1,4,4
88200,232,0,0,1,1
88200,233,1,1,2,2
88200,234,4,4,3,3
88200,107,4,4,6,6
88200,236,0,0,4,4
88200,237,4,4,3,3
88200,238,0,0,2,2
88200,239,2,2,4,4
88200,113,0,0,4,4
88200,114,7,7,3,3
88200,116,1,1,2,2
88200,244,0,0,2,2
88200,246,3,3,6,6
88200,249,8,8,5,5
88200,125,3,3,1,1
88200,127,1,1,0,0
89100,261,0,0,1,1
89100,262,0,0,3,3
89100,137,2,2,4,4
89100,12,1,1,0,0
89100,141,2,2,4,4
89100,142,5,5,4,4
89100,140,0,0,1,1
89100,144,1,1,1,1
89100,143,0,0,1,1
89100,148,14,14,6,6
89100,151,0,0,1,1
89100,158,2,2,0,0
89100,161,0,0,3,3
89100,162,2,2,2,2
89100,163,4,4,2,2
89100,164,4,4,5,5
89100,166,1,1,1,1
89100,41,0,0,3,3
89100,42,1,1,1,1
89100,170,1,1,8,8
89100,43,0,0,4,4
89100,45,0,0,2,2
89100,48,8,8,7,7
89100,50,5,5,5,5
89100,186,0,0,1,1
89100,68,2,2,3,3
89100,74,0,0,1,1
89100,75,1,1,1,1
89100,79,8,8,10,10
89100,209,1,1,2,2
89100,211,2,2,2,2
89100,87,1,1,3,3
89100,88,1,1,1,1
89100,90,3,3,0,0
89100,224,0,0,3,3
89100,100,10,10,2,2
89100,229,2,2,2,2
89100,230,8,8,4,4
89100,231,2,2,2,2
89100,232,1,1,1,1
89100,233,0,0,2,2
89100,234,5,5,2,2
89100,107,3,3,1,1
89100,236,1,1,0,0
89100,237,1,1,3,3
89100,239,2,2,3,3
89100,113,1,1,1,1
89100,114,9,9,2,2
89100,244,1,1,1,1
89100,116,0,0,1,1
89100,246,4,4,4,4
89100,249,11,11,8,8
89100,125,3,3,1,1
90000,4,0,0,2,2
90000,137,0,0,1,1
90000,140,2,2,2,2
90000,141,1,1,3,3
90000,142,2,2,0,0
90000,143,1,1,2,2
90000,144,2,2,2,2
90000,13,0,0,1,1
90000,148,13,13,1,1
90000,151,1,1,0,0
90000,152,0,0,2,2
90000,158,5,5,4,4
90000,161,1,1,0,0
90000,162,0,0,2,2
90000,163,2,2,1,1
90000,164,5,5,1,1
90000,166,0,0,1,1
90000,41,0,0,1,1
90000,42,0,0,1,1
90000,170,0,0,1,1
90000,45,0,0,1,1
90000,48,2,2,4,4
90000,50,2,2,2,2
90000,186,3,3,5,5
90000,68,4,4,3,3
90000,74,1,1,0,0
90000,79,9,9,9,9
90000,209,2,2,2,2
90000,211,3,3,1,1
90000,88,1,1,1,1
90000,90,0,0,1,1
90000,100,0,0,2,2
90000,229,1,1,2,2
90000,230,2,2,2,2
90000,231,3,3,1,1
90000,233,1,1,2,2
90000,234,5,5,4,4
90000,107,5,5,2,2
90000,236,1,1,1,1
90000,238,2,2,1,1
90000,239,1,1,0,0
90000,113,0,0,4,4
90000,114,2,2,1,1
90000,116,0,0,1,1
90000,244,0,0,1,1
90000,246,3,3,3,3
90000,249,3,3,8,8
90000,125,1,1,0,0
90900,4,0,0,1,1
90900,261,0,0,1,1
90900,13,0,0,1,1
90900,142,2,2,3,3
90900,141,0,0,2,2
90900,143,0,0,1,1
90900,144,0,0,1,1
90900,148,6,6,0,0
90900,151,0,0,1,1
90900,158,6,6,3,3
90900,162,0,0,1,1
90900,163,1,1,1,1
90900,164,2,2,1,1
90900,41,0,0,2,2
90900,42,0,0,1,1
90900,43,1,1,0,0
90900,170,0,0,3,3
90900,45,1,1,0,0
90900,48,6,6,4,4
90900,50,0,0,2,2
90900,186,1,1,3,3
90900,68,3,3,0,0
90900,74,0,0,1,1
90900,75,1,1,1,1
90900,79,9,9,4,4
90900,209,0,0,1,1
90900,211,0,0,1,1
90900,87,1,1,1,1
90900,88,1,1,1,1
90900,90,1,1,1,1
90900,100,1,1,0,0
90900,229,2,2,0,0
90900,230,3,3,2,2
90900,231,2,2,1,1
90900,233,1,1,1,1
90900,234,3,3,2,2
90900,107,4,4,3,3
90900,236,1,1,1,1
90900,237,0,0,1,1
90900,238,0,0,2,2
90900,239,1,1,1,1
90900,113,2,2,0,0
90900,114,3,3,1,1
90900,116,0,0,1,1
90900,244,0,0,1,1
90900,246,0,0,3,3
90900,249,2,2,2,2
90900,125,0,0,1,1
90900,127,0,0,1,1
91800,4,1,1,0,0
91800,262,0,0,3,3
91800,137,1,1,1,1
91800,140,0,0,1,1
91800,141,2,2,4,4
91800,13,0,0,1,1
91800,142,0,0,1,1
91800,144,1,1,2,2
91800,143,0,0,2,2
91800,148,5,5,2,2
91800,151,2,2,1,1
91800,158,7,7,2,2
91800,161,3,3,0,0
91800,162,1,1,4,4
91800,163,1,1,4,4
91800,164,1,1,3,3
91800,166,1,1,1,1
91800,41,0,0,1,1
91800,170,1,1,3,3
91800,43,1,1,1,1
91800,42,0,0,1,1
91800,48,7,7,1,1
91800,50,1,1,0,0
91800,186,2,2,1,1
91800,68,0,0,1,1
91800,74,0,0,1,1
91800,75,1,1,1,1
91800,79,8,8,8,8
91800,211,1,1,1,1
91800,90,0,0,2,2
91800,224,0,0,1,1
91800,100,4,4,0,0
91800,229,1,1,3,3
91800,230,4,4,1,1
91800,231,2,2,3,3
91800,233,0,0,1,1
91800,234,2,2,4,4
91800,107,3,3,3,3
91800,236,0,0,3,3
91800,237,0,0,1,1
91800,238,1,1,2,2
91800,239,0,0,3,3
91800,113,3,3,4,4
91800,114,7,7,0,0
91800,244,0,0,1,1
91800,246,1,1,1,1
91800,249,7,7,0,0
91800,125,2,2,0,0
92700,4,0,0,1,1
92700,262,0,0,2,2
92700,137,0,0,5,5
92700,141,1,1,4,4
92700,13,0,0,2,2
92700,142,0,0,1,1
92700,144,2,2,0,0
92700,148,9,9,3,3
92700,152,0,0,1,1
92700,158,4,4,0,0
92700,161,0,0,2,2
92700,162,2,2,1,1
92700,163,0,0,2,2
92700,164,2,2,1,1
92700,41,1,1,1,1
92700,170,1,1,2,2
92700,45,1,1,0,0
92700,48,5,5,5,5
92700,50,1,1,2,2
92700,186,3,3,3,3
92700,68,1,1,2,2
92700,75,0,0,1,1
92700,79,7,7,4,4
92700,211,1,1,0,0
92700,87,1,1,0,0
92700,88,1,1,0,0
92700,90,3,3,1,1
92700,100,0,0,1,1
92700,229,2,2,2,2
92700,230,0,0,2,2
92700,231,2,2,1,1
92700,233,1,1,1,1
92700,234,2,2,1,1
92700,107,1,1,4,4
92700,236,1,1,1,1
92700,237,0,0,2,2
92700,238,0,0,1,1
92700,239,0,0,2,2
92700,113,0,0,2,2
92700,114,7,7,0,0
92700,246,2,2,0,0
92700,249,4,4,2,2
92700,125,1,1,1,1
93600,4,1,1,1,1
93600,137,1,1,1,1
93600,140,0,0,2,2
93600,13,1,1,0,0
93600,141,1,1,0,0
93600,142,0,0,1,1
93600,144,3,3,0,0
93600,148,8,8,2,2
93600,24,0,0,1,1
93600,152,0,0,1,1
93600,158,3,3,2,2
93600,161,1,1,1,1
93600,162,1,1,2,2
93600,163,2,2,0,0
93600,164,4,4,1,1
93600,41,0,0,1,1
93600,42,0,0,1,1
93600,170,0,0,5,5
93600,45,2,2,0,0
93600,48,7,7,4,4
93600,50,1,1,1,1
93600,186,1,1,1,1
93600,68,0,0,5,5
93600,79,1,1,5,5
93600,209,1,1,0,0
93600,211,4,4,0,0
93600,87,0,0,3,3
93600,88,0,0,1,1
93600,90,3,3,1,1
93600,100,1,1,0,0
93600,229,0,0,1,1
93600,230,4,4,1,1
93600,231,1,1,1,1
93600,233,1,1,1,1
93600,234,0,0,1,1
93600,107,1,1,0,0
93600,236,0,0,1,1
93600,237,0,0,1,1
93600,239,0,0,1,1
93600,113,2,2,1,1
93600,114,3,3,4,4
93600,116,1,1,0,0
93600,244,0,0,2,2
93600,246,1,1,2,2
93600,249,3,3,5,5
93600,125,1,1,0,0
94500,4,0,0,1,1
94500,262,0,0,2,2
94500,137,0,0,3,3
94500,140,0,0,1,1
94500,13,0,0,3,3
94500,142,1,1,0,0
94500,141,0,0,1,1
94500,144,5,5,2,2
94500,143,0,0,1,1
94500,148,12,12,3,3
94500,158,3,3,0,0
94500,161,1,1,0,0
94500,162,0,0,1,1
94500,163,2,2,3,3
94500,164,7,7,1,1
94500,166,0,0,1,1
94500,41,0,0,1,1
94500,170,1,1,5,5
94500,45,0,0,1,1
94500,48,3,3,3,3
94500,50,2,2,0,0
94500,186,1,1,3,3
94500,68,3,3,1,1
94500,74,0,0,2,2
94500,75,1,1,1,1
94500,79,12,12,2,2
94500,209,0,0,1,1
94500,211,1,1,1,1
94500,87,1,1,3,3
94500,90,0,0,6,6
94500,224,0,0,1,1
94500,100,0,0,1,1
94500,229,0,0,1,1
94500,230,3,3,4,4
94500,231,0,0,1,1
94500,233,1,1,2,2
94500,234,2,2,4,4
94500,107,3,3,5,5
94500,236,0,0,1,1
94500,237,0,0,2,2
94500,238,1,1,2,2
94500,239,1,1,2,2
94500,113,0,0,1,1
94500,114,7,7,0,0
94500,244,0,0,1,1
94500,246,3,3,2,2
94500,249,9,9,2,2
94500,125,0,0,1,1
95400,4,2,2,1,1
95400,261,0,0,1,1
95400,262,0,0,4,4
95400,137,2,2,0,0
95400,140,0,0,2,2
95400,141,0,0,2,2
95400,144,2,2,3,3
95400,148,6,6,4,4
95400,158,5,5,0,0
95400,161,1,1,0,0
95400,162,1,1,1,1
95400,163,1,1,0,0
95400,164,0,0,3,3
95400,41,0,0,1,1
95400,170,2,2,2,2
95400,42,0,0,1,1
95400,48,3,3,1,1
95400,50,1,1,1,1
95400,186,3,3,2,2
95400,68,0,0,1,1
95400,74,0,0,1,1
95400,75,0,0,1,1
95400,79,9,9,3,3
95400,209,0,0,1,1
95400,87,0,0,2,2
95400,88,0,0,1,1
95400,90,0,0,6,6
95400,224,0,0,2,2
95400,230,2,2,3,3
95400,231,0,0,1,1
95400,233,0,0,1,1
95400,234,3,3,1,1
95400,107,2,2,2,2
95400,236,0,0,1,1
95400,237,1,1,0,0
95400,238,1,1,0,0
95400,239,1,1,2,2
95400,113,1,1,2,2
95400,114,7,7,2,2
95400,244,0,0,1,1
95400,246,1,1,0,0
95400,249,5,5,2,2
95400,125,3,3,0,0
96300,4,1,1,0,0
96300,262,0,0,1,1
96300,137,1,1,2,2
96300,12,0,0,1,1
96300,140,0,0,2,2
96300,142,0,0,2,2
96300,143,1,1,0,0
96300,144,2,2,1,1
96300,148,8,8,0,0
96300,24,0,0,1,1
96300,158,1,1,0,0
96300,162,1,1,0,0
96300,163,2,2,0,0
96300,164,2,2,3,3
96300,41,0,0,1,1
96300,170,0,0,1,1
96300,43,0,0,1,1
96300,45,0,0,1,1
96300,48,4,4,3,3
96300,50,2,2,1,1
96300,186,2,2,2,2
96300,68,1,1,2,2
96300,79,11,11,3,3
96300,87,0,0,1,1
96300,100,0,0,1,1
