operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,82,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,14.066666666666666,1,31161.0,31161,31161.0,0.0,0,0,8617.575171361019,7398,5,5,27
0,34,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,14.116666666666667,2,67407.0,35429,35429.0,0.0,0,0,87102.47279999999,5752,4,4,40
0,42,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,14.166666666666666,1,32477.0,32477,32477.0,0.0,0,0,7264.43072,6074,4,4,33
0,30,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,14.516666666666667,1,31719.0,31719,31719.0,0.0,0,0,9268.89792,6497,5,5,27
0,196,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,14.866666666666667,3,90353.0,28956,28956.0,0.0,0,0,99575.0,2917,2,2,5
0,27,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,14.9,2,66482.0,34745,34745.0,0.0,0,0,86585.72680571207,2959,2,2,24
0,192,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,15.283333333333333,3,91764.0,28928,28928.0,0.0,0,0,87421.0,4469,3,3,9
0,150,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.016666666666667,15.533333333333333,2,58342.0,29542,29542.0,0.0,0,0,42023.00000000001,4767,3,3,23
0,114,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,15.9,3,92597.0,30192,30192.0,0.0,0,0,87170.0,2700,1,1,32
0,178,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,16.466666666666665,2,60746.0,31946,31946.0,0.0,0,0,51243.0,4291,3,3,11
0,157,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.016666666666667,16.5,3,88992.0,29275,29275.0,0.0,0,0,98834.0,3304,2,2,21
0,92,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.016666666666667,16.516666666666666,3,89228.0,30342,30342.0,0.0,0,0,92951.38819335862,3057,2,2,39
0,115,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.016666666666667,16.683333333333334,2,60833.0,32033,32033.0,0.0,0,0,54864.5174782192,4746,3,3,40
0,123,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.133333333333333,2,60396.0,31596,31596.0,0.0,0,0,56094.93528296816,2700,1,1,36
0,163,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.4,2,62837.0,34037,34037.0,0.0,0,0,52586.71334427155,3079,2,2,20
0,107,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.416666666666668,2,60575.0,31775,31775.0,0.0,0,0,53804.17782412229,4847,3,3,44
0,103,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,17.75,3,90036.0,29874,29874.0,0.0,0,0,97179.30375779024,4533,3,3,46
0,132,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.866666666666667,2,63511.0,34711,34711.0,0.0,0,0,64219.60389384154,6102,4,4,37
0,177,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.883333333333333,3,96046.0,33119,33119.0,0.0,0,0,98395.8159371583,7533,5,5,18
0,119,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.9,3,103204.0,35258,35258.0,0.0,0,0,83630.79954418435,2786,2,2,44
0,133,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,17.9,3,101943.0,35600,35600.0,0.0,0,0,93114.00129053899,3123,2,2,47
0,179,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.033333333333335,3,91753.0,31077,31077.0,0.0,0,0,81802.81707239794,5619,4,4,26
0,199,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,18.166666666666668,3,106685.0,35010,35010.0,0.0,0,0,104301.65355918299,6190,4,4,19
0,100,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.3,2,61122.0,32322,32322.0,0.0,0,0,68191.0372790187,3203,2,2,50
0,106,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,18.3,3,98078.0,33601,33601.0,0.0,0,0,85961.06698487172,8032,5,5,38
0,164,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,18.3,2,58653.0,29853,29853.0,0.0,0,0,51868.749609201055,3268,2,2,24
0,182,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,18.383333333333333,2,60740.0,31940,31940.0,0.0,0,0,68742.0,2700,1,1,37
0,105,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.433333333333334,2,60919.0,32119,32119.0,0.0,0,0,45301.60849663101,5834,4,4,47
0,101,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.016666666666667,18.566666666666666,3,95337.0,29982,29982.0,0.0,0,0,102582.18655306549,4304,3,3,50
0,118,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.583333333333332,3,95477.0,32301,32301.0,0.0,0,0,92580.52553525571,4438,3,3,41
0,161,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.6,2,61584.0,32784,32784.0,0.0,0,0,55390.846415197266,5989,4,4,40
0,170,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,18.633333333333333,2,64126.0,35326,35326.0,0.0,0,0,66038.91036321383,7613,5,5,43
0,97,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.016666666666667,18.783333333333335,2,59997.0,31197,31197.0,0.0,0,0,62588.465755065605,4715,3,3,65
0,176,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,19.066666666666666,2,59146.0,30346,30346.0,0.0,0,0,48174.26101827065,6935,5,5,32
0,98,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,19.15,2,61830.0,33030,33030.0,0.0,0,0,43490.33950251933,7762,5,5,58
0,138,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,10.0,19.216666666666665,3,93973.0,29126,29126.0,0.0,0,0,103317.3099656087,2700,1,1,53
0,102,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,6.0,19.283333333333335,2,63176.0,34376,34376.0,0.0,0,0,51290.44603832806,7647,5,5,55
0,112,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.016666666666667,19.3,2,58620.0,29820,29820.0,0.0,0,0,63121.03001724847,5098,4,4,63
0,113,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.016666666666667,19.35,3,99222.0,29692,29692.0,0.0,0,0,104899.37536857756,3100,2,2,53
0,152,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,19.383333333333333,2,59421.0,30621,30621.0,0.0,0,0,71611.64134856674,2700,1,1,42
0,193,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,19.383333333333333,2,60172.0,31372,31372.0,0.0,0,0,50927.089817693675,2700,1,1,37
0,151,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.0,19.483333333333334,3,104384.0,34872,34872.0,0.0,0,0,103185.35210543787,7591,5,5,35
0,99,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,19.5,3,90373.0,30932,30932.0,0.0,0,0,98963.82859088936,6781,5,5,57
0,111,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,19.6,2,57739.0,28939,28939.0,0.0,0,0,69163.63811966544,2700,1,1,59
0,141,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,19.7,3,95247.0,31847,31847.0,0.0,0,0,93866.08691760516,2700,1,1,51
0,146,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,19.716666666666665,2,62153.0,33353,33353.0,0.0,0,0,72656.71055012807,7763,5,5,47
0,95,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,7.016666666666667,19.833333333333332,3,94186.0,35431,35431.0,0.0,0,0,91580.97209238612,5278,4,4,71
0,140,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,20.1,3,96659.8280877727,32464,32486.82808777269,22.828087772690196,22.828087772690196,0,95970.99191222727,3372,2,2,61
0,144,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,20.416666666666668,3,99798.0,31515,31515.0,0.0,0,0,115480.51060424371,2700,1,1,52
0,183,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,20.516666666666666,2,62958.0,34158,34158.0,0.0,0,0,60483.986132938306,4479,3,3,64
0,129,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,20.716666666666665,2,60337.0,31537,31537.0,0.0,0,0,70325.36785903988,5930,4,4,64
