operator_id,vehicle_id,vehicle_type
0,47,2019_fiat_500e_driver_vehtype
0,48,2019_fiat_500e_driver_vehtype
0,49,2019_fiat_500e_driver_vehtype
0,50,2019_fiat_500e_driver_vehtype
0,51,2019_fiat_500e_driver_vehtype
0,52,2019_fiat_500e_driver_vehtype
0,53,2019_fiat_500e_driver_vehtype
0,54,2019_fiat_500e_driver_vehtype
0,55,2019_fiat_500e_driver_vehtype
0,56,2019_fiat_500e_driver_vehtype
0,57,2019_fiat_500e_driver_vehtype
0,58,2019_fiat_500e_driver_vehtype
0,59,2019_fiat_500e_driver_vehtype
0,60,2019_fiat_500e_driver_vehtype
0,61,2019_fiat_500e_driver_vehtype
0,62,2019_fiat_500e_driver_vehtype
0,63,2019_fiat_500e_driver_vehtype
0,64,2019_fiat_500e_driver_vehtype
0,65,2019_fiat_500e_driver_vehtype
0,66,2019_nissan_leaf_driver_vehtype
0,67,2019_nissan_leaf_driver_vehtype
0,68,2019_nissan_leaf_driver_vehtype
0,69,2019_nissan_leaf_driver_vehtype
0,70,2019_nissan_leaf_driver_vehtype
0,71,2019_nissan_leaf_driver_vehtype
0,72,2019_nissan_leaf_driver_vehtype
0,73,2019_nissan_leaf_driver_vehtype
0,74,2019_nissan_leaf_driver_vehtype
0,75,2019_nissan_leaf_driver_vehtype
0,76,2019_nissan_leaf_driver_vehtype
0,77,2019_nissan_leaf_driver_vehtype
0,78,2019_nissan_leaf_driver_vehtype
0,79,2019_nissan_leaf_driver_vehtype
0,80,2019_nissan_leaf_driver_vehtype
0,81,2019_nissan_leaf_driver_vehtype
0,82,2019_nissan_leaf_driver_vehtype
0,83,2019_nissan_leaf_driver_vehtype
0,84,2019_nissan_leaf_driver_vehtype
0,85,2019_nissan_leaf_driver_vehtype
0,86,2019_nissan_leaf_driver_vehtype
0,87,2019_nissan_leaf_driver_vehtype
0,88,2019_nissan_leaf_driver_vehtype
0,89,2019_nissan_leaf_driver_vehtype
0,90,2019_nissan_leaf_driver_vehtype
0,91,2019_nissan_leaf_driver_vehtype
0,92,2019_nissan_leaf_driver_vehtype
0,93,2019_nissan_leaf_driver_vehtype
0,94,2019_nissan_leaf_driver_vehtype
0,95,2019_nissan_leaf_driver_vehtype
0,96,2019_nissan_leaf_driver_vehtype
0,97,2019_nissan_leaf_driver_vehtype
0,98,2019_nissan_leaf_driver_vehtype
0,99,2019_nissan_leaf_driver_vehtype
0,100,2019_nissan_leaf_driver_vehtype
0,101,2019_nissan_leaf_driver_vehtype
0,102,2019_nissan_leaf_driver_vehtype
0,103,2019_nissan_leaf_driver_vehtype
0,104,2019_nissan_leaf_driver_vehtype
0,105,2019_nissan_leaf_driver_vehtype
0,106,2019_nissan_leaf_driver_vehtype
0,107,2019_nissan_leaf_driver_vehtype
0,108,2019_nissan_leaf_driver_vehtype
0,109,2019_nissan_leaf_driver_vehtype
0,110,2019_nissan_leaf_driver_vehtype
0,111,2019_nissan_leaf_driver_vehtype
0,112,2019_nissan_leaf_driver_vehtype
0,113,2019_nissan_leaf_driver_vehtype
0,114,2019_nissan_leaf_driver_vehtype
0,115,2019_nissan_leaf_driver_vehtype
0,116,2019_nissan_leaf_driver_vehtype
0,117,2019_nissan_leaf_driver_vehtype
0,118,2019_nissan_leaf_driver_vehtype
0,119,2019_nissan_leaf_driver_vehtype
0,120,2019_nissan_leaf_driver_vehtype
0,121,2019_nissan_leaf_driver_vehtype
0,122,2019_nissan_leaf_driver_vehtype
0,123,2019_nissan_leaf_driver_vehtype
0,124,2019_nissan_leaf_driver_vehtype
0,125,2019_nissan_leaf_driver_vehtype
0,126,2019_nissan_leaf_driver_vehtype
0,127,2019_nissan_leaf_driver_vehtype
0,128,2019_nissan_leaf_driver_vehtype
0,129,2019_nissan_leaf_driver_vehtype
0,130,2019_nissan_leaf_driver_vehtype
0,131,2019_nissan_leaf_driver_vehtype
0,132,2019_nissan_leaf_driver_vehtype
0,133,2022_bmw_i4_driver_vehtype
0,134,2022_bmw_i4_driver_vehtype
0,135,2022_bmw_i4_driver_vehtype
0,136,2022_bmw_i4_driver_vehtype
0,137,2022_bmw_i4_driver_vehtype
0,138,2022_bmw_i4_driver_vehtype
0,139,2022_bmw_i4_driver_vehtype
0,140,2022_bmw_i4_driver_vehtype
0,141,2022_bmw_i4_driver_vehtype
0,142,2022_bmw_i4_driver_vehtype
0,143,2022_bmw_i4_driver_vehtype
0,144,2022_bmw_i4_driver_vehtype
0,145,2022_bmw_i4_driver_vehtype
0,146,2022_bmw_i4_driver_vehtype
0,147,2022_bmw_i4_driver_vehtype
0,148,2022_bmw_i4_driver_vehtype
0,149,2022_bmw_i4_driver_vehtype
0,150,2022_bmw_i4_driver_vehtype
0,151,2022_bmw_i4_driver_vehtype
0,152,2022_bmw_i4_driver_vehtype
0,153,2022_bmw_i4_driver_vehtype
0,154,2022_bmw_i4_driver_vehtype
0,155,2022_bmw_i4_driver_vehtype
0,156,2022_bmw_i4_driver_vehtype
0,157,2022_bmw_i4_driver_vehtype
0,158,2022_bmw_i4_driver_vehtype
0,159,2022_bmw_i4_driver_vehtype
0,160,2022_bmw_i4_driver_vehtype
0,161,2022_bmw_i4_driver_vehtype
0,162,2022_bmw_i4_driver_vehtype
0,163,2022_bmw_i4_driver_vehtype
0,164,2022_bmw_i4_driver_vehtype
0,165,2022_bmw_i4_driver_vehtype
0,166,2022_bmw_i4_driver_vehtype
0,167,2022_bmw_i4_driver_vehtype
0,168,2022_bmw_i4_driver_vehtype
0,169,2022_bmw_i4_driver_vehtype
0,170,2022_bmw_i4_driver_vehtype
0,171,2022_bmw_i4_driver_vehtype
0,172,2022_bmw_i4_driver_vehtype
0,173,2022_bmw_i4_driver_vehtype
0,174,2022_bmw_i4_driver_vehtype
0,175,2022_bmw_i4_driver_vehtype
0,176,2022_bmw_i4_driver_vehtype
0,177,2022_bmw_i4_driver_vehtype
0,178,2022_bmw_i4_driver_vehtype
0,179,2022_bmw_i4_driver_vehtype
0,180,2022_bmw_i4_driver_vehtype
0,181,2022_bmw_i4_driver_vehtype
0,182,2022_bmw_i4_driver_vehtype
0,183,2022_bmw_i4_driver_vehtype
0,184,2022_bmw_i4_driver_vehtype
0,185,2022_bmw_i4_driver_vehtype
0,186,2022_bmw_i4_driver_vehtype
0,187,2022_bmw_i4_driver_vehtype
0,188,2022_bmw_i4_driver_vehtype
0,189,2022_bmw_i4_driver_vehtype
0,190,2022_bmw_i4_driver_vehtype
0,191,2022_bmw_i4_driver_vehtype
0,192,2022_bmw_i4_driver_vehtype
0,193,2022_bmw_i4_driver_vehtype
0,194,2022_bmw_i4_driver_vehtype
0,195,2022_bmw_i4_driver_vehtype
0,196,2022_bmw_i4_driver_vehtype
0,197,2022_bmw_i4_driver_vehtype
0,198,2022_bmw_i4_driver_vehtype
0,199,2022_bmw_i4_driver_vehtype
