operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,5,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,6555.131567997138,3909.132207996832,2,0,138780,,0,39600.0,0.0,1266.43936,0.0
0,130,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,1575.0,31851.0,3,2,478,1575.0,1575,,,,
0,159,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,2652.0,24622.0,3,1,10228,1317.0,1317,,,,
0,117,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,4342.693738150381,17857.96000000005,5,2,138840,,0,39600.0,0.0,50.69373815038125,50.69373815038125
0,168,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,2912.0,23937.0,5,3,6403,1218.0,1218,,,,
0,185,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,155110.00144261165,25957.08927601164,3,1,9431,1440.0,1440,,,,
0,196,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,1718.0,21511.0,2,1,11178,1718.0,1718,,,,
0,104,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,128472.60026941853,25544.266531268084,5,2,138960,,0,39600,0,3021.3237381502954,3021.3237381502954
0,117,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,4342.693738150498,17857.96000000005,5,2,138960,,0,39600,0,1.1641532182693481e-10,1.1641532182693481e-10
0,124,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,116935.40599823285,12546.182696515272,2,0,20709,1665,1665,,,,
0,100,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,157419.5882268236,20599.084903874187,1,1,139080,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,162,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,115511.22367176479,12847.864804647215,3,0,139140.0,,0,39600.0,0.0,3876.3388671176685,1479.9999999999418
0,186,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,120876.26138969342,8632.110000000037,2,1,20744.88999999997,900.0,1374,,,,
0,60,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,74825.20560000006,3281.1413599998014,4,0,139320,,0,39600,0,1182.8542399999992,0
0,32,2019_fiat_500e_driver_vehtype,night_shift,waiting,,,False,False,7862.49166481041,5418.531664810476,1,0,139380,,0,39600,0,1.7462298274040222e-10,0
0,131,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,128139.27305265618,4592.1230526562285,4,0,25239,1762,1762,,,,
0,132,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,122457.65442043115,5137.21595106697,4,0,25096,484.77846936414153,484.77846936414153,,,,
0,94,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,140567.1177290307,32056.362683301486,3,2,1457,1338,1338,,,,
0,33,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,9690.28481804243,0,1,0,139680,,0,39600,1931.6688,1931.6688,0
0,121,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,5400.000000000087,5441.2200000000885,1,0,139740,,0,39600,0,8.731149137020111e-11,0.0
