sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
19680,0.0,0.002,0.0,0.0
19740,0.0,0.001,0.0,0.0
19800,0.0,0.001,0.475,0.0
19860,0.0,0.0,0.0,0.0
19920,0.0,0.001,0.0,0.0
19980,0.0,0.003,0.0,0.0
20040,0.0,0.001,0.0,0.0
20100,0.0,0.001,0.371,0.0
20160,0.0,0.0,0.0,0.0
20220,0.0,0.001,0.0,0.0
20280,0.0,0.001,0.0,0.0
20340,0.0,0.001,0.0,0.0
20400,0.0,0.001,0.37,0.0
20460,0.0,0.0,0.0,0.0
20520,0.0,0.001,0.0,0.0
20580,0.0,0.004,0.0,0.0
20640,0.0,0.001,0.0,0.0
20700,0.0,0.001,0.386,0.0
20760,0.0,0.0,0.0,0.0
20820,0.0,0.001,0.0,0.0
20880,0.0,0.0,0.0,0.0
20940,0.0,0.001,0.0,0.0
21000,0.0,0.001,0.362,0.0
21060,0.0,0.0,0.0,0.0
21120,0.0,0.001,0.0,0.0
21180,0.0,0.001,0.0,0.0
21240,0.0,0.001,0.0,0.0
21300,0.0,0.001,0.372,0.0
21360,0.0,0.0,0.0,0.0
21420,0.0,0.002,0.0,0.01595
21480,0.0,0.001,0.0,0.0
21540,0.0,0.002,0.0,0.0
21600,0.0,0.002,0.422,0.0
21660,0.0,0.0,0.0,0.00276
21720,0.0,0.001,0.0,0.0
21780,0.0,0.001,0.0,0.0
21840,0.0,0.001,0.0,0.0
21900,0.0,0.001,0.43,0.0
21960,0.0,0.001,0.0,0.00925
22020,0.0,0.001,0.0,0.0
22080,0.0,0.001,0.0,0.00516
22140,0.0,0.001,0.0,0.0
22200,0.0,0.001,0.357,0.0
22260,0.0,0.001,0.0,0.0
22320,0.0,0.001,0.0,0.00591
22380,0.0,0.001,0.0,0.0
22440,0.0,0.002,0.0,0.0
22500,0.0,0.005,0.36,0.00789
22560,0.0,0.001,0.0,0.00273
22620,0.0,0.001,0.0,0.0
22680,0.0,0.001,0.0,0.0
22740,0.0,0.001,0.0,0.0
22800,0.0,0.001,0.349,0.00719
22860,0.0,0.001,0.0,0.0
22920,0.0,0.001,0.0,0.0
22980,0.0,0.001,0.0,0.0
23040,0.0,0.001,0.0,0.0
23100,0.0,0.001,0.415,0.0
23160,0.0,0.0,0.0,0.0
23220,0.0,0.001,0.0,0.02323
23280,0.0,0.004,0.0,0.0
23340,0.0,0.002,0.0,0.00634
23400,0.0,0.002,0.434,0.0
23460,0.0,0.001,0.0,0.0
23520,0.0,0.001,0.0,0.0
23580,0.0,0.001,0.0,0.0
23640,0.0,0.001,0.0,0.0
23700,0.0,0.001,0.375,0.0
23760,0.0,0.001,0.0,0.0
23820,0.0,0.001,0.0,0.0
23880,0.0,0.001,0.0,0.0
23940,0.0,0.001,0.0,0.0
24000,0.0,0.001,0.38,0.0
24060,0.0,0.0,0.0,0.0
24120,0.0,0.001,0.0,0.00874
24180,0.0,0.001,0.0,0.0066
24240,0.0,0.002,0.0,0.0
24300,0.0,0.001,0.397,0.0
24360,0.0,0.002,0.0,0.0
24420,0.0,0.002,0.0,0.0
24480,0.0,0.001,0.0,0.0
24540,0.0,0.001,0.0,0.0
24600,0.0,0.001,0.368,0.0
24660,0.0,0.001,0.0,0.00314
24720,0.0,0.001,0.0,0.0
24780,0.0,0.004,0.0,0.00473
24840,0.0,0.004,0.0,0.01024
24900,0.0,0.001,0.331,0.0
24960,0.0,0.0,0.0,0.0
25020,0.0,0.001,0.0,0.0
25080,0.0,0.001,0.0,0.0
25140,0.0,0.001,0.0,0.0
25200,0.0,0.001,0.436,0.0
25260,0.0,0.001,0.0,0.0
25320,0.0,0.001,0.0,0.0103
25380,0.0,0.001,0.0,0.00944
25440,0.0,0.001,0.0,0.0
25500,0.0,0.001,0.338,0.00512
25560,0.0,0.001,0.0,0.0
25620,0.0,0.004,0.0,0.02046
25680,0.0,0.002,0.0,0.0
25740,0.0,0.005,0.0,0.0
25800,0.0,0.002,0.33,0.0
25860,0.0,0.002,0.0,0.00278
25920,0.0,0.003,0.0,0.0
25980,0.0,0.001,0.0,0.01192
26040,0.0,0.001,0.0,0.00563
26100,0.0,0.002,0.35,0.0
26160,0.0,0.001,0.0,0.0
26220,0.0,0.001,0.0,0.012570000000000001
26280,0.0,0.001,0.0,0.0
26340,0.0,0.001,0.0,0.0
26400,0.0,0.004,0.388,0.00558
26460,0.0,0.001,0.0,0.00871
26520,0.0,0.001,0.0,0.00486
26580,0.0,0.002,0.0,0.0
26640,0.0,0.001,0.0,0.0
26700,0.0,0.001,0.342,0.00513
26760,0.0,0.001,0.0,0.0
26820,0.0,0.001,0.0,0.0
26880,0.0,0.001,0.0,0.00593
26940,0.0,0.002,0.0,0.00473
27000,0.0,0.001,0.414,0.02512
27060,0.0,0.001,0.0,0.00506
27120,0.0,0.002,0.0,0.00497
27180,0.0,0.001,0.0,0.0
27240,0.0,0.006,0.0,0.0
27300,0.0,0.001,0.321,0.00445
27360,0.0,0.001,0.0,0.0027
27420,0.0,0.001,0.0,0.00525
27480,0.0,0.001,0.0,0.0
27540,0.0,0.001,0.0,0.0
27600,0.0,0.001,0.325,0.01076
27660,0.0,0.002,0.0,0.0
27720,0.0,0.001,0.0,0.00543
27780,0.0,0.001,0.0,0.018439999999999998
27840,0.0,0.001,0.0,0.00528
27900,0.0,0.001,0.328,0.0
27960,0.0,0.001,0.0,0.0
28020,0.0,0.001,0.0,0.0
28080,0.0,0.001,0.0,0.0
28140,0.0,0.001,0.0,0.00539
28200,0.0,0.002,0.315,0.0
28260,0.0,0.001,0.0,0.0
28320,0.0,0.001,0.0,0.02341
28380,0.0,0.001,0.0,0.0
28440,0.0,0.001,0.0,0.0
28500,0.0,0.005,0.392,0.0
28560,0.0,0.001,0.0,0.007679999999999999
28620,0.0,0.001,0.0,0.0
28680,0.0,0.001,0.0,0.0
28740,0.0,0.002,0.0,0.0
28800,0.0,0.001,0.398,0.00994
28860,0.0,0.001,0.0,0.0
28920,0.0,0.001,0.0,0.0
28980,0.0,0.001,0.0,0.00664
29040,0.0,0.001,0.0,0.00498
29100,0.0,0.004,0.414,0.019700000000000002
29160,0.0,0.001,0.0,0.0
29220,0.0,0.001,0.0,0.02382
29280,0.0,0.001,0.0,0.0
29340,0.0,0.001,0.0,0.00569
29400,0.0,0.001,0.347,0.00478
29460,0.0,0.001,0.0,0.0047799999999999995
29520,0.0,0.001,0.0,0.010700000000000001
29580,0.0,0.009,0.0,0.00618
29640,0.0,0.001,0.0,0.00499
29700,0.0,0.001,0.324,0.017599999999999998
29760,0.0,0.001,0.0,0.0
29820,0.0,0.001,0.0,0.0
29880,0.0,0.001,0.0,0.01648
29940,0.0,0.001,0.0,0.01726
30000,0.0,0.001,0.324,0.0
30060,0.0,0.001,0.0,0.00275
30120,0.0,0.001,0.0,0.00553
30180,0.0,0.001,0.0,0.01592
30240,0.0,0.001,0.0,0.00364
30300,0.0,0.001,0.368,0.0
30360,0.0,0.001,0.0,0.0
30420,0.0,0.001,0.0,0.00822
30480,0.0,0.001,0.0,0.0
30540,0.0,0.001,0.0,0.00946
30600,0.0,0.001,0.417,0.0065
30660,0.0,0.002,0.0,0.00298
30720,0.0,0.003,0.0,0.017439999999999997
30780,0.0,0.001,0.0,0.01036
30840,0.0,0.004,0.0,0.00501
30900,0.0,0.001,0.375,0.0
30960,0.0,0.001,0.0,0.0
31020,0.0,0.001,0.0,0.0
31080,0.0,0.001,0.0,0.0
31140,0.0,0.001,0.0,0.01373
31200,0.0,0.001,0.294,0.10376
31260,0.0,0.001,0.0,0.0
31320,0.0,0.001,0.0,0.0045
31380,0.0,0.001,0.0,0.02229
31440,0.0,0.001,0.0,0.00484
31500,0.0,0.003,0.317,0.01126
31560,0.0,0.001,0.0,0.00472
31620,0.0,0.002,0.0,0.01139
31680,0.0,0.001,0.0,0.0
31740,0.0,0.001,0.0,0.01999
31800,0.0,0.008,0.31,0.00871
31860,0.0,0.004,0.0,0.007679999999999999
31920,0.0,0.001,0.0,0.01465
31980,0.0,0.001,0.0,0.0
32040,0.0,0.001,0.0,0.00944
32100,0.0,0.001,0.337,0.0
32160,0.0,0.001,0.0,0.00272
32220,0.0,0.001,0.0,0.01457
32280,0.0,0.002,0.0,0.0
32340,0.0,0.006,0.0,0.00653
32400,0.0,0.002,0.395,0.01023
32460,0.0,0.003,0.0,0.0046300000000000004
32520,0.0,0.002,0.0,0.0
32580,0.0,0.001,0.0,0.012799999999999999
32640,0.0,0.001,0.0,0.01422
32700,0.0,0.001,0.413,0.01792
32760,0.0,0.001,0.0,0.03041
