simulation_time,driving,break,on shift break,idle,charging,reposition
495900,53,0,0,115,24,0
496800,55,0,0,116,22,0
497700,64,0,0,103,26,0
498600,60,0,0,104,26,0
499500,65,0,0,85,37,0
500400,76,0,0,86,31,0
501300,72,0,0,85,33,0
502200,79,0,0,82,29,0
503100,68,0,0,81,34,0
504000,79,0,0,63,37,0
504900,76,0,0,56,37,0
505800,74,0,0,61,37,0
506700,75,0,0,58,37,0
507600,60,0,0,72,37,0
508500,58,0,0,67,37,0
509400,50,0,0,81,37,0
510300,61,0,0,70,37,0
511200,69,0,0,69,37,0
512100,53,0,0,96,37,0
513000,65,0,0,89,37,0
513900,41,0,0,115,35,0
514800,46,0,0,120,25,0
515700,37,0,0,127,29,0
516600,25,0,0,150,20,0
517500,23,0,0,163,11,0
518400,23,0,0,162,12,0
519300,24,0,0,163,8,0
520200,20,0,0,175,4,0
521100,13,0,0,179,7,0
522000,13,0,0,175,8,0
522900,6,0,0,191,3,0
523800,3,0,0,196,1,0
524700,12,0,0,186,1,0
525600,10,0,0,187,3,0
526500,3,0,0,192,5,0
527400,0,0,0,198,2,0
528300,2,0,0,197,1,0
529200,2,0,0,198,0,0
530100,1,0,0,197,2,0
531000,0,0,0,199,1,0
531900,0,0,0,199,1,0
532800,0,0,0,200,0,0
533700,0,0,0,200,0,0
534600,0,0,0,200,0,0
535500,0,0,0,200,0,0
536400,1,0,0,199,0,0
537300,1,0,0,199,0,0
538200,1,0,0,199,0,0
539100,2,0,0,198,0,0
540000,0,0,0,200,0,0
540900,5,0,0,195,0,0
541800,4,0,0,195,1,0
542700,9,0,0,186,4,0
543600,9,0,0,184,7,0
544500,19,0,0,171,9,0
545400,20,0,0,173,6,0
546300,18,0,0,174,4,0
547200,19,0,0,171,7,0
548100,38,0,0,141,11,0
549000,36,0,0,142,14,0
549900,30,0,0,149,15,0
550800,36,0,0,145,15,0
551700,45,0,0,136,16,0
552600,37,0,0,137,21,0
553500,27,0,0,148,19,0
554400,28,0,0,159,10,0
555300,30,0,0,153,12,0
556200,33,0,0,145,17,0
557100,30,0,0,148,16,0
558000,25,0,0,152,22,0
558900,30,0,0,152,17,0
559800,39,0,0,145,12,0
560700,34,0,0,153,10,0
561600,36,0,0,147,14,0
562500,22,0,0,159,16,0
563400,43,0,0,139,16,0
564300,40,0,0,140,16,0
565200,38,0,0,146,15,0
566100,41,0,0,137,21,0
567000,38,0,0,133,25,0
567900,38,0,0,143,15,0
568800,36,0,0,142,15,0
569700,37,0,0,141,16,0
570600,34,0,0,140,22,0
571500,31,0,0,143,20,0
572400,34,0,0,142,21,0
573300,43,0,0,139,17,0
574200,36,0,0,145,17,0
575100,27,0,0,151,17,0
576000,42,0,0,135,18,0
576900,45,0,0,124,21,0
577800,43,0,0,132,17,0
578700,29,0,0,150,15,0
579600,30,0,0,153,13,0
580500,39,0,0,145,12,0
581400,30,0,0,153,11,0
582300,33,0,0,151,12,0
583200,45,0,0,123,26,0
584100,47,0,0,126,21,0
585000,52,0,0,122,19,0
585900,57,0,0,115,25,0
586800,50,0,0,114,27,0
587700,53,0,0,95,33,0
588600,55,0,0,102,37,0
589500,45,0,0,112,36,0
590400,57,0,0,109,26,0
591300,43,0,0,130,24,0
592200,32,0,0,149,17,0
593100,43,0,0,135,20,0
594000,43,0,0,126,24,0
594900,39,0,0,148,11,0
595800,38,0,0,143,16,0
596700,37,0,0,145,14,0
597600,37,0,0,145,13,0
598500,30,0,0,153,13,0
599400,43,0,0,141,15,0
600300,29,0,0,144,22,0
601200,27,0,0,152,16,0
602100,28,0,0,153,17,0
603000,29,0,0,155,15,0
603900,30,0,0,150,13,0
604800,23,0,0,163,11,0
605700,19,0,0,168,11,0
606600,10,0,0,178,8,0
607500,24,0,0,167,8,0
608400,18,0,0,169,11,0
609300,12,0,0,175,11,0
610200,26,0,0,167,6,0
611100,9,0,0,184,7,0
612000,16,0,0,177,4,0
612900,14,0,0,176,8,0
613800,10,0,0,182,8,0
614700,8,0,0,184,4,0
615600,11,0,0,185,3,0
616500,7,0,0,187,5,0
617400,5,0,0,193,2,0
618300,3,0,0,194,1,0
619200,4,0,0,194,1,0
620100,0,0,0,199,1,0
621000,0,0,0,200,0,0
621900,2,0,0,198,0,0
622800,0,0,0,200,0,0
623700,0,0,0,200,0,0
624600,0,0,0,200,0,0
625500,0,0,0,200,0,0
626400,1,0,0,199,0,0
627300,2,0,0,198,0,0
628200,1,0,0,198,1,0
629100,5,0,0,194,1,0
630000,1,0,0,198,0,0
630900,0,0,0,200,0,0
631800,6,0,0,194,0,0
632700,4,0,0,192,3,0
633600,3,0,0,195,2,0
634500,1,0,0,196,2,0
635400,3,0,0,196,1,0
636300,11,0,0,184,5,0
637200,10,0,0,184,5,0
638100,9,0,0,183,6,0
639000,14,0,0,179,7,0
639900,12,0,0,176,10,0
640800,21,0,0,172,6,0
641700,17,0,0,173,9,0
642600,27,0,0,161,10,0
643500,23,0,0,163,10,0
644400,18,0,0,168,12,0
645300,12,0,0,170,12,0
646200,15,0,0,170,14,0
647100,18,0,0,164,12,0
648000,29,0,0,160,8,0
648900,30,0,0,149,16,0
649800,17,0,0,163,16,0
650700,29,0,0,159,12,0
651600,28,0,0,150,18,0
652500,40,0,0,140,12,0
653400,25,0,0,165,5,0
654300,29,0,0,159,9,0
655200,27,0,0,161,12,0
656100,23,0,0,159,16,0
657000,21,0,0,156,21,0
657900,23,0,0,160,16,0
658800,37,0,0,154,8,0
659700,24,0,0,160,11,0
660600,22,0,0,162,12,0
661500,39,0,0,149,9,0
662400,28,0,0,155,14,0
663300,36,0,0,143,18,0
664200,26,0,0,155,14,0
665100,34,0,0,147,13,0
666000,30,0,0,151,16,0
666900,31,0,0,152,15,0
667800,38,0,0,131,25,0
668700,33,0,0,142,22,0
669600,35,0,0,145,12,0
670500,40,0,0,143,10,0
671400,39,0,0,144,15,0
672300,56,0,0,123,18,0
673200,45,0,0,121,26,0
674100,45,0,0,116,34,0
675000,40,0,0,129,28,0
675900,43,0,0,131,19,0
676800,32,0,0,150,13,0
677700,19,0,0,165,11,0
678600,21,0,0,169,9,0
679500,33,0,0,159,4,0
680400,28,0,0,157,12,0
681300,22,0,0,157,17,0
682200,35,0,0,144,18,0
683100,23,0,0,156,17,0
684000,29,0,0,148,15,0
684900,21,0,0,165,11,0
685800,30,0,0,154,15,0
686700,40,0,0,137,18,0
687600,45,0,0,135,18,0
688500,40,0,0,138,20,0
689400,20,0,0,158,20,0
690300,11,0,0,180,7,0
