operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,10,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,83114.25344000001,7490.799999999992,1,0,31500,,0,39600,0,1214.25344,0
0,5,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,5026.890480000004,2856.1086400000186,1,0,32100,,0,39600,0,1148.6118400000003,0
0,24,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,17.026666666666667,9.016666666666667,True,False,57504.0,,,,,,,57504.0,57504.0,,
0,32,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,18.953611111111112,9.016666666666667,True,False,50567.0,,,,,,,50567.0,50567.0,,
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,83649.99999999999,10465.718399999994,4,1,24286,162.86159999999973,162.86159999999973,,,,
0,21,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,86636.45074744913,32359.389999999996,2,1,32940,,0,39600,0,2884.4507474491343,2884.4507474491343
0,11,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,2879.7924800000073,2678.102480000003,1,0,33060,,0,39600,0,1.4551915228366852e-11,0
0,13,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_break,,,False,True,42530.82309669211,1572.4130966920893,2,0,33897.58690330789,900,0,,,,
0,36,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,97657.0,27507.000000000004,4,3,3102,1781,1781,,,,
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,4441.0,13611.260000000002,2,0,22107,1410,1410,,,,
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,83437.44511999999,14855.279999999995,4,2,33960,,0,39600,0,1176.4451199999999,1176.4451199999999
0,11,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,3994.797120000007,2678.102480000003,1,0,34200,,0,39600,0,1115.0046399999997,0
0,24,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,58969.0,29617.000000000004,4,3,524,1465,1465,,,,
0,13,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,waiting,,,True,False,42530.82309669213,0.0,2,0,35040,,0,39600.0,2.1827872842550278e-11,2.1827872842550278e-11,0.0
0,28,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,48010.99999999999,21047.0,3,1,10256,1774.0,1774,,,,
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,84780.66096,8165.05999999999,4.0,1.0,35880.0,,0.0,39600.0,0.0,1130.6609599999997,1130.6609599999997
0,17,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,20.184722222222224,10.0,True,False,49734.99999999999,,,,,,,49734.99999999999,49734.99999999999,,
0,20,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,16.951944444444443,10.0,True,False,61373.00000000001,,,,,,,61373.00000000001,61373.00000000001,,
0,26,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,21.4375,10.0,True,False,45225.0,,,,,,,45225.0,45225.0,,
0,29,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,14.331111111111111,10.0,True,False,70808.0,,,,,,,70808.0,70808.0,,
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,5818.64768,12256.159999999989,2,0,36720,,0,39600,0,1377.6476800000005,0
0,34,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,93992.0,17914.540000000005,1,1,13577.459999999995,900,2700,,,,
0,10,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,84463.18848000001,2572.4734399999143,1,0,37920,,0,39600,0,1348.9350399999998,0
0,17,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,51359.99999999999,30936,4,3,409,1625,1625,,,,
0,13,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,charging,,,True,False,45712.54941807942,0,2,0,38220,,0,39600,3181.7263213872857,3181.7263213872857,0
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,84575.01232,10813.995119999949,4,1,39120,,0,39600,0,1137.567200000001,1137.567200000001
0,23,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,42524.69116569586,21290.469999999943,4,2,39180,,0,39600,0,2942.6911656958714,2942.6911656958714
0,33,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,94196.29296108086,19074.919999999933,1,0,39360,,0,39600,0,4232.292961080857,2700.0
0,22,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,14.1475,11.0,True,False,75069.0,,,,,,,75069.0,75069.0,,
0,27,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,15.1325,11.0,True,False,71523.0,,,,,,,71523.0,71523.0,,
0,30,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,15.68361111111111,11.0,True,False,69539.0,,,,,,,69539.0,69539.0,,
0,20,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,62576.00000000001,31718.0,4,3,2591,1203,1203,,,,
