node_index,zone_id,is_centroid
4128,74,0
4129,74,0
4130,74,0
4131,74,0
4132,74,0
4133,74,0
4134,162,0
4135,161,0
4136,162,0
4137,162,0
4138,161,0
4139,162,0
4140,162,0
4141,162,0
4142,229,0
4143,229,0
4144,229,0
4145,229,0
4146,229,0
4147,41,0
4148,41,0
4149,75,0
4150,75,0
4151,75,0
4152,75,0
4153,75,0
4154,75,0
4155,42,0
4156,42,0
4157,246,0
4158,246,0
4159,158,0
4160,137,0
4161,246,0
4162,246,0
4163,246,0
4164,246,0
4165,211,0
4166,249,0
4167,42,0
4168,42,0
4169,42,0
4170,42,0
4171,42,0
4172,229,1
4173,229,0
4174,229,0
4175,151,0
4176,125,0
4177,231,0
4178,244,0
4179,166,0
4180,166,0
4181,166,0
4182,166,0
4183,166,0
4184,244,0
4185,116,0
4186,244,0
4187,232,0
4188,137,0
4189,233,0
4190,233,0
4191,233,0
4192,233,0
4193,233,0
4194,74,0
4195,74,0
4196,74,0
4197,74,0
4198,74,0
4199,50,0
4200,164,0
4201,164,0
4202,209,0
4203,231,0
4204,231,0
4205,246,0
4206,261,0
4207,236,0
4208,236,0
4209,120,0
4210,120,0
4211,236,0
4212,75,0
4213,137,0
4214,233,0
4215,137,0
4216,233,0
4217,148,0
4218,148,0
4219,148,0
4220,170,0
4221,233,0
4222,233,0
4223,246,0
4224,158,0
4225,261,0
4226,246,0
4227,42,0
4228,137,0
4229,194,1
4230,194,0
4231,194,0
4232,194,0
4233,194,0
4234,50,0
4235,261,1
4236,261,0
4237,261,0
4238,261,0
4239,261,0
4240,261,0
4241,261,0
4242,261,0
4243,13,0
4244,261,0
4245,261,0
4246,244,0
4247,12,0
4248,233,0
4249,243,0
4250,243,0
4251,243,0
4252,244,0
4253,244,0
4254,244,0
4255,244,0
4256,116,0
4257,244,0
4258,244,0
4259,116,0
4260,244,0
4261,244,0
4262,244,0
4263,244,0
4264,244,0
4265,244,0
4266,120,0
4267,120,0
4268,120,0
4269,244,0
4270,244,0
4271,244,0
4272,244,0
4273,243,0
4274,244,0
4275,244,0
4276,244,0
4277,243,0
4278,244,0
4279,244,0
4280,244,0
4281,116,0
4282,152,0
4283,244,0
4284,239,0
4285,50,0
4286,50,0
4287,50,0
4288,194,0
4289,194,0
4290,194,0
4291,194,0
4292,194,0
4293,74,0
4294,88,0
4295,261,0
4296,261,0
4297,13,0
4298,13,0
4299,229,0
4300,140,0
4301,194,0
4302,194,0
4303,194,0
4304,194,0
4305,194,0
4306,194,0
4307,194,0
4308,194,0
4309,194,0
4310,194,0
4311,194,0
4312,194,0
4313,194,0
4314,194,0
4315,194,0
4316,194,1
4317,194,0
4318,194,0
4319,194,0
4320,194,0
4321,194,0
4322,194,0
4323,194,0
4324,194,0
4325,194,0
4326,194,0
4327,194,0
4328,194,0
4329,194,0
4330,194,0
4331,194,0
4332,194,0
4333,194,0
4334,194,0
4335,74,0
4336,45,0
4337,244,0
4338,231,0
4339,229,0
4340,233,0
4341,74,0
4342,74,0
4343,42,0
4344,120,0
4345,128,0
4346,246,0
4347,48,0
4348,48,0
4349,68,0
4350,48,0
4351,68,0
4352,68,0
4353,48,0
4354,48,0
4355,48,0
4356,48,0
4357,166,0
4358,166,0
4359,166,0
4360,166,0
4361,45,0
4362,244,0
4363,148,0
4364,244,0
4365,142,0
4366,194,0
4367,142,0
4368,194,0
4369,194,0
4370,194,0
4371,194,0
4372,194,0
4373,194,0
4374,194,0
4375,170,0
4376,45,0
4377,232,0
4378,232,0
4379,74,0
4380,153,0
4381,153,0
4382,170,0
4383,170,0
4384,170,0
