sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
18060,0.0,0.0,0.0,0.0
18120,0.0,0.0,0.0,0.0
18180,0.0,0.0,0.0,0.0
18240,0.0,0.0,0.0,0.0
18300,0.0,0.0,0.299,0.0
18360,0.0,0.0,0.0,0.0
18420,0.0,0.0,0.0,0.0
18480,0.0,0.0,0.0,0.0
18540,0.0,0.0,0.0,0.0
18600,0.0,0.0,0.298,0.0
18660,0.0,0.0,0.0,0.0
18720,0.0,0.0,0.0,0.0
18780,0.0,0.0,0.0,0.0
18840,0.0,0.0,0.0,0.0
18900,0.0,0.0,0.341,0.0
18960,0.0,0.0,0.0,0.0
19020,0.0,0.0,0.0,0.0
19080,0.0,0.0,0.0,0.0
19140,0.0,0.0,0.0,0.0
19200,0.0,0.0,0.308,0.0
19260,0.0,0.0,0.0,0.00234
19320,0.0,0.0,0.0,0.00215
19380,0.0,0.0,0.0,0.0
19440,0.0,0.0,0.0,0.0
19500,0.0,0.0,0.306,0.0
19560,0.0,0.0,0.0,0.0
19620,0.0,0.0,0.0,0.0
19680,0.0,0.0,0.0,0.0
19740,0.0,0.0,0.0,0.0
19800,0.0,0.0,0.354,0.0
19860,0.0,0.0,0.0,0.0
19920,0.0,0.0,0.0,0.0
19980,0.0,0.0,0.0,0.0
20040,0.0,0.0,0.0,0.0
20100,0.0,0.0,0.297,0.0
20160,0.0,0.0,0.0,0.0
20220,0.0,0.0,0.0,0.0
20280,0.0,0.0,0.0,0.0
20340,0.0,0.0,0.0,0.0
20400,0.0,0.0,0.3,0.0
20460,0.0,0.0,0.0,0.0
20520,0.0,0.0,0.0,0.0
20580,0.0,0.0,0.0,0.0
20640,0.0,0.0,0.0,0.0
20700,0.0,0.0,0.296,0.0
20760,0.0,0.0,0.0,0.0
20820,0.0,0.0,0.0,0.0
20880,0.0,0.0,0.0,0.0
20940,0.0,0.0,0.0,0.0
21000,0.0,0.0,0.299,0.0
21060,0.0,0.0,0.0,0.0
21120,0.0,0.0,0.0,0.0
21180,0.0,0.0,0.0,0.0
21240,0.0,0.0,0.0,0.0
21300,0.0,0.0,0.327,0.0
21360,0.0,0.0,0.0,0.0
21420,0.0,0.0,0.0,0.00398
21480,0.0,0.0,0.0,0.0
21540,0.0,0.0,0.0,0.0
21600,0.0,0.0,0.303,0.0
21660,0.0,0.0,0.0,0.00289
21720,0.0,0.0,0.0,0.0
21780,0.0,0.0,0.0,0.0
21840,0.0,0.0,0.0,0.0
21900,0.0,0.0,0.302,0.0
21960,0.0,0.0,0.0,0.00233
22020,0.0,0.0,0.0,0.0
22080,0.0,0.0,0.0,0.00251
22140,0.0,0.0,0.0,0.0
22200,0.0,0.0,0.38,0.0
22260,0.0,0.0,0.0,0.0
22320,0.0,0.0,0.0,0.00243
22380,0.0,0.0,0.0,0.0
22440,0.0,0.0,0.0,0.0
22500,0.0,0.0,0.302,0.0029
22560,0.0,0.0,0.0,0.00264
22620,0.0,0.0,0.0,0.0
22680,0.0,0.0,0.0,0.0
22740,0.0,0.0,0.0,0.0
22800,0.0,0.0,0.298,0.00231
22860,0.0,0.0,0.0,0.0
22920,0.0,0.0,0.0,0.0
22980,0.0,0.0,0.0,0.0
23040,0.0,0.0,0.0,0.0
23100,0.0,0.0,0.305,0.0
23160,0.0,0.0,0.0,0.0
23220,0.0,0.0,0.0,0.00642
23280,0.0,0.0,0.0,0.0
23340,0.0,0.002,0.0,0.00275
23400,0.0,0.0,0.299,0.0
23460,0.0,0.0,0.0,0.0
23520,0.0,0.0,0.0,0.0
23580,0.0,0.0,0.0,0.0
23640,0.0,0.0,0.0,0.0
23700,0.0,0.0,0.301,0.0
