operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,128,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,71399.15714159682,30778.68999999996,3,1,47460,,0,39600,0,2884.1571415968165,2884.1571415968165
0,51,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,6748.071680000001,2413.9610400000247,4,0,47520,,0,39600,0,1144.30064,0
0,129,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,62893.3943162653,17220.619999999937,2,1,47580,,0,39600,0,2900.3943162652977,2900.3943162652977
0,171,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,105704.00000000003,21430.350000000028,1,1,47580,,0,39600,0,2.1827872842550278e-11,2.1827872842550278e-11
0,116,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,114061.99999999999,32688.999999999985,3,2,3166,1336,1336,,,,
0,150,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,42023.00000000001,8162.000000000004,3,0,21322,1607,1607,,,,
0,26,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,7296.99856,0.0,4,0,47700,,0,39600.0,1244.9985600000002,1244.9985600000002,0.0
0,108,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,55359.0,17209.999999999996,5,2,14589,1390.0,1390,,,,
0,7,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,6787.448640000013,2080.696480000055,2,0,47760,,0,39600.0,0.0,1221.3321600000004,0.0
0,189,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,95672.0,29046.0,3,2,3024,1606.0,1606,,,,
0,124,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,63456.0,27966.0,3,2,6501,1756,1756,,,,
0,163,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,48765.0,10615.910000000018,2,1,23361.73,900,1673,,,,
0,141,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,90460.0,21583.0,4,2,12538,1597,1597,,,,
0,187,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,77740.00000000001,28807.000000000015,2,1,3195,1775,1775,,,,
0,188,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,99847.0,20539.0,5,3,9623,1415,1415,,,,
0,17,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,9927.982071428525,4279.713360000013,2,0,48300,,0,39600,0,1177.6291199999998,0.0
0,38,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,8115.327984622574,1610.4345446225798,3,0,48300,,0,39600,0,1261.67344,0.0
0,97,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,60671.18578512341,20958.809999999998,3,0,48300,,0,39600,0,2846.1857851233995,1576.0
0,107,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,50818.98361834195,11215.049999999977,3,0,48300,,0,39600,0,2916.9836183419484,1641.0
0,46,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,8207.023912915532,0,4,0,48480,,0,39600,1275.5233600000006,1275.5233600000006,0
0,42,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,7378.91168,2274.859999999971,4,0,48660.0,,0,39600.0,0.0,1304.9116800000004,0.0
