operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,73,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.016666666666667,19.083333333333332,2,60810.0,32010,32010.0,0.0,0,0,52048.9186994118,7417,5,5,38
0,60,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,19.216666666666665,2,64617.0,35817,35817.0,0.0,0,0,53191.12009244353,6573,5,5,56
0,81,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.016666666666667,19.25,2,62055.0,33255,33255.0,0.0,0,0,71610.2651309205,4229,3,3,51
0,56,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,19.333333333333332,2,64068.0,35268,35268.0,0.0,0,0,59976.008934035926,5834,4,4,51
0,82,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,19.4,3,91704.0,33523,33523.0,0.0,0,0,94434.79591019652,4538,3,3,40
0,83,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,9.0,19.566666666666666,2,58249.0,29449,29449.0,0.0,0,0,49226.500815105246,7752,5,5,44
0,98,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,9.016666666666667,19.7,3,102961.0,32705,32705.0,0.0,0,0,100255.93068521323,3326,2,2,38
0,57,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,20.066666666666666,3,99609.0,35404,35404.0,0.0,0,0,84585.89720621395,3178,2,2,60
0,74,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,9.0,20.116666666666667,2,61830.0,33030,33030.0,0.0,0,0,60084.24689520846,4043,3,3,48
0,96,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,20.35,3,100872.0,34968,34968.0,0.0,0,0,95040.6521204958,3288,2,2,38
0,58,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,10.0,20.916666666666668,3,89313.0,29933,29933.0,0.0,0,0,117187.24699654596,3557,2,2,65
0,75,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,10.0,20.933333333333334,2,59847.0,31047,31047.0,0.0,0,0,76493.86645906467,2700,1,1,59
0,49,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,9.016666666666667,20.966666666666665,2,60910.0,32110,32110.0,0.0,0,0,71946.95804947028,3450,2,2,56
0,51,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,21.016666666666666,3,98832.0,35703,35703.0,0.0,0,0,89140.75852581717,3092,2,2,53
0,46,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,11.0,21.716666666666665,2,58113.0,29313,29313.0,0.0,0,0,56934.84217861272,7567,5,5,56
0,88,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,11.0,21.766666666666666,2,58490.0,29690,29690.0,0.0,0,0,55963.034217176486,4888,3,3,56
0,53,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,10.0,22.266666666666666,3,92113.0,31829,31829.0,0.0,0,0,118454.28487660289,2732,2,2,66
0,91,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,12.0,22.566666666666666,2,61378.0,32578,32578.0,0.0,0,0,62177.19648058037,4201,3,3,65
0,64,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,11.0,22.916666666666668,2,60829.0,32029,32029.0,0.0,0,0,79641.23207572255,7974,5,5,54
0,55,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,11.0,22.933333333333334,2,60880.0,32080,32080.0,0.0,0,0,70559.24106178698,5644,4,4,61
0,70,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,12.0,23.016666666666666,2,60622.0,31822,31822.0,0.0,0,0,84856.0,7748,5,5,60
0,97,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,12.0,0.9333333333333333,2,63721.0,34921,34921.0,0.0,0,0,74276.3984418264,4721,3,3,64
0,86,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,12.0,1.4166666666666667,3,93568.0,35718,35718.0,0.0,0,0,106103.57879796691,7289,5,5,61
0,29,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,6.733333333333333,2,62651.0,33036,33036.0,0.0,0,0,36450.2352027456,3233,2,2,31
0,25,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,6.816666666666666,3,91836.0,33074,33074.0,0.0,0,0,90764.51087999997,2700,1,1,30
0,40,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.4,2,60994.0,32074,32074.0,0.0,0,0,58810.75820720232,4436,3,3,25
0,7,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,7.483333333333333,2,65999.0,34754,34754.0,0.0,0,0,40936.17231999998,6204,4,4,31
0,8,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,7.583333333333333,3,98415.0,29124,29124.0,0.0,0,0,125934.17248000002,5167,4,4,27
0,24,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.033333333333335,7.7,2,64031.0,29970,29970.0,0.0,0,0,44078.838080000016,4685,3,3,16
0,39,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,7.75,3,101515.0,34513,34513.0,0.0,0,0,93838.24522080924,5001,3,3,38
0,17,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.1,2,61563.0,29841,29841.0,0.0,0,0,46367.54128,2700,1,1,15
0,26,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,8.233333333333333,2,66632.0,32129,32129.0,0.0,0,0,41087.103828722116,2700,1,1,17
0,19,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,8.466666666666667,3,102193.0,35590,35590.0,0.0,0,0,98418.11096000014,3446,2,2,30
0,5,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.55,2,58713.0,29104,29104.0,0.0,0,0,57740.862847997094,2700,1,1,22
0,35,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,8.65,2,70395.0,35873,35873.0,0.0,0,0,50471.20233952681,7881,5,5,17
0,13,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,8.95,3,95218.0,29383,29383.0,0.0,0,0,96519.25536000001,2700,1,1,20
0,33,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.5,3,100579.0,32050,32050.0,0.0,0,0,129763.8223271103,5704,4,4,14
