operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,74,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,115709.67835924047,29430.116895208484,2,1,4431.0,1663,1663,,,,
0,88,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,91903.0342171765,16761.28421717648,1,1,14408.715782823521,600,2700,,,,
0,22,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,70143.14544000001,3342.9748799999306,4,0,128760,,0,39600.0,0.0,1223.5105600000004,5.365119999985609
0,55,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,118704.19679698434,28384.051061786973,3,2,1293,1459.0,1459,,,,
0,30,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,58237.979799474546,2942.7897994746018,4,0,128820,,0,39600,0,2.9103830456733704e-11,0
0,12,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,8578.039680000002,2402.429999999804,5,0,128940,,0,39600.0,0.0,1169.039680000001,0.0
0,99,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,2994.0,18578.0,4,2,14397,1600.0,1600,,,,
0,52,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,149075.21286173037,27263.942861730364,5,4,1817,1378,1378,,,,
0,97,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,112197.3984418264,27221.35844182632,2,1,1563,1681,1681,,,,
0,50,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,117352.2951270325,17276.575127032476,2,1,12529,1705,1705,,,,
0,10,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,148836.34992,4100.58872000005,3.0,0.0,129480.0,,0.0,39600.0,0.0,1339.701440000001,0.0
0,62,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,17.6,12.0,True,False,153243.47600336745,,,,,,,66240.0,66240.0,,
0,98,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,19.7,12.0,True,False,158935.93068521324,,,,,,,58680.0,58680.0,,
0,27,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,133400.88024571215,1861.470245712193,5.0,0.0,129540.0,,0.0,39600.0,0.0,2.9103830456733704e-11,0.0
0,84,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,16.7,12.016666666666667,True,False,149110.00016907626,,,,,,,69480.0,69428.0,,
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,116908.51920000008,2298.78648000013,4.0,0.0,129660.0,,0.0,39600.0,0.0,1234.5827199999992,0.0
0,92,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,18.6,12.05,True,False,171579.45049211982,,,,,,,62639.99999999999,62594.57955405989,,
0,30,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,59348.697239474546,2942.7897994746018,4,0,129960,,0,39600,0,1110.7174400000004,0
0,94,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,1268,25326,4,3,6592,1268,1268,,,,
0,49,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,118119.99495467261,24549.328049470343,2,1,130380,,0,39600,0,2853.0369052023175,2853.0369052023175
0,18,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,149774.84184,5254.466319999999,5,0,25805,473.7555199999997,473.7555199999997,,,,
0,51,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,waiting,,,False,False,135880.75852581722,26947.318525817216,2,2,130740,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,27,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,134678.81144571217,1861.470245712193,5,0,130800,,0,39600,0,1277.9312,0
0,51,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,waiting,,,False,False,135880.75852581725,26947.318525817216,2,2,130860,,0,39600,0,4.3655745685100555e-11,4.3655745685100555e-11
0,81,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,134421.55413378216,25674.005130920486,3,2,3742,1676,1676,,,,
0,83,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,110292.34227809285,26162.76081510524,5,4,4138,1217,1217,,,,
0,71,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,137473.59661280378,10948.92721631362,4,1,19059,1355,1355,,,,
0,96,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,143870.6521204958,24528.22212049576,4,2,9713,1632,1632,,,,
0,93,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,5604.324143604461,26496.250000000044,4,1,131940,,0,39600,0,4023.3110236044135,4023.3110236044135
0,91,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,103969.41578057254,17169.616480580436,1,1,14094.383519419607,900,2700,,,,
0,84,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,150636.00016907626,28582.24000000002,5,4,1010,1526,1526,,,,
