sim_time,zone_id,horizon_start,horizon_end,number_idle,incoming,incoming_repo,tot_fc_demand,tot_fc_supply
251700,140,251700,252600,2,2,0,2.0,
251700,141,251700,252600,0,0,0,6.999999999999999,
251700,142,251700,252600,3,4,1,1.0,
251700,143,251700,252600,1,1,1,1.0,
251700,13,251700,252600,2,2,0,1.0,
251700,144,251700,252600,1,1,0,2.0,
251700,148,251700,252600,2,2,0,0.0,
251700,161,251700,252600,1,1,0,4.0,
251700,162,251700,252600,2,2,0,3.0,
251700,163,251700,252600,1,1,0,1.0,
251700,164,251700,252600,1,1,0,1.0,
251700,166,251700,252600,4,7,0,0.0,
251700,41,251700,252600,1,1,0,1.0,
251700,170,251700,252600,0,2,0,5.0,
251700,43,251700,252600,0,0,0,0.0,
251700,42,251700,252600,1,1,0,1.0,
251700,45,251700,252600,0,0,0,0.0,
251700,48,251700,252600,1,1,0,5.0,
251700,50,251700,252600,0,0,0,0.0,
251700,186,251700,252600,2,2,0,2.0,
251700,68,251700,252600,1,3,0,2.0,
251700,79,251700,252600,3,4,1,2.0,
251700,211,251700,252600,1,1,0,1.0,
251700,87,251700,252600,6,11,0,1.0,
251700,90,251700,252600,0,0,0,2.0,
251700,100,251700,252600,0,0,0,2.0,
251700,229,251700,252600,2,2,0,0.0,
251700,230,251700,252600,1,1,0,6.0,
251700,231,251700,252600,2,2,0,1.0,
251700,233,251700,252600,2,2,0,0.0,
251700,234,251700,252600,0,1,0,2.0,
251700,107,251700,252600,1,1,0,2.0,
251700,236,251700,252600,0,1,0,1.0,
251700,237,251700,252600,2,2,0,3.0,
251700,238,251700,252600,5,6,0,1.0,
251700,239,251700,252600,5,11,0,4.0,
251700,113,251700,252600,1,1,0,2.0,
251700,114,251700,252600,1,1,0,0.0,
251700,246,251700,252600,2,2,0,1.0,
251700,249,251700,252600,0,0,0,0.0,
251700,4,251700,252600,4,5,0,,
251700,12,251700,252600,0,0,0,,
251700,24,251700,252600,2,3,0,,
251700,74,251700,252600,1,1,0,,
251700,75,251700,252600,1,1,0,,
251700,88,251700,252600,4,7,0,,
251700,116,251700,252600,1,1,0,,
251700,120,251700,252600,0,0,0,,
251700,125,251700,252600,0,0,0,,
251700,127,251700,252600,1,1,0,,
251700,128,251700,252600,1,1,0,,
251700,151,251700,252600,1,1,0,,
251700,152,251700,252600,3,7,0,,
251700,153,251700,252600,0,0,0,,
251700,158,251700,252600,0,0,0,,
251700,194,251700,252600,1,1,0,,
251700,209,251700,252600,0,0,0,,
251700,224,251700,252600,0,0,0,,
251700,232,251700,252600,1,1,0,,
251700,243,251700,252600,2,3,0,,
251700,244,251700,252600,1,1,0,,
251700,261,251700,252600,3,3,0,,
251700,263,251700,252600,1,1,0,,
252000,262,252000,252900,0,0,0,2.0,
252000,137,252000,252900,0,0,0,0.0,
252000,140,252000,252900,2,2,0,2.0,
252000,141,252000,252900,0,0,0,7.0,
252000,142,252000,252900,2,4,1,1.0,
252000,143,252000,252900,1,1,1,1.0,
252000,13,252000,252900,2,2,0,1.0,
252000,144,252000,252900,1,1,0,2.0,
252000,148,252000,252900,2,2,0,0.0,
252000,161,252000,252900,1,1,0,4.0,
252000,162,252000,252900,2,2,0,3.0,
252000,163,252000,252900,1,1,0,1.0,
252000,164,252000,252900,1,1,0,1.0,
252000,166,252000,252900,3,6,0,0.0,
252000,41,252000,252900,1,1,0,1.0,
252000,170,252000,252900,1,1,0,5.0,
252000,43,252000,252900,0,0,0,0.0,
252000,42,252000,252900,1,1,0,1.0,
252000,45,252000,252900,0,0,0,0.0,
252000,48,252000,252900,3,3,0,5.0,
252000,50,252000,252900,0,0,0,0.0,
252000,186,252000,252900,2,2,0,2.0,
252000,68,252000,252900,1,2,0,2.0,
252000,79,252000,252900,2,5,1,2.0,
252000,211,252000,252900,2,2,0,1.0,
252000,87,252000,252900,8,13,0,1.0,
252000,90,252000,252900,0,0,0,2.0,
252000,100,252000,252900,0,0,0,2.0,
252000,229,252000,252900,3,3,0,0.0,
252000,230,252000,252900,1,1,0,6.0,
252000,231,252000,252900,3,3,0,1.0,
252000,233,252000,252900,1,1,0,0.0,
252000,234,252000,252900,0,3,0,2.0,
252000,107,252000,252900,1,1,0,2.0,
252000,236,252000,252900,1,1,0,1.0,
252000,237,252000,252900,1,1,0,3.0,
252000,238,252000,252900,6,7,0,1.0,
252000,239,252000,252900,2,3,0,4.0,
252000,113,252000,252900,0,0,0,2.0,
252000,114,252000,252900,2,2,0,0.0,
252000,246,252000,252900,3,3,0,1.0,
252000,249,252000,252900,0,0,0,0.0,
252000,4,252000,252900,4,6,0,,
252000,12,252000,252900,0,0,0,,
252000,24,252000,252900,3,3,0,,
252000,74,252000,252900,1,1,0,,
252000,75,252000,252900,1,1,0,,
252000,88,252000,252900,5,11,0,,
252000,116,252000,252900,1,1,0,,
252000,120,252000,252900,0,0,0,,
252000,125,252000,252900,0,0,0,,
252000,127,252000,252900,2,2,0,,
252000,128,252000,252900,1,1,0,,
252000,151,252000,252900,2,2,0,,
252000,152,252000,252900,6,13,0,,
252000,153,252000,252900,0,0,0,,
252000,158,252000,252900,0,0,0,,
252000,194,252000,252900,1,1,0,,
252000,209,252000,252900,0,0,0,,
252000,224,252000,252900,0,0,0,,
252000,232,252000,252900,1,1,0,,
252000,243,252000,252900,1,4,0,,
252000,244,252000,252900,1,1,0,,
252000,261,252000,252900,2,2,0,,
252000,263,252000,252900,2,2,0,,
252300,261,252300,253200,2,2,0,1.0,
252300,262,252300,253200,0,0,0,1.0,
252300,137,252300,253200,0,0,0,0.0,
252300,140,252300,253200,2,2,0,1.0,
252300,141,252300,253200,0,0,0,2.0,
252300,142,252300,253200,1,4,1,3.0,
252300,143,252300,253200,1,1,1,2.0,
252300,144,252300,253200,1,1,0,1.0,
252300,148,252300,253200,2,2,0,1.0,
252300,161,252300,253200,1,1,0,3.0,
252300,162,252300,253200,2,2,0,1.0,
252300,163,252300,253200,1,1,0,1.0,
252300,164,252300,253200,1,2,0,3.0,
252300,170,252300,253200,0,0,0,5.0,
252300,43,252300,253200,0,0,0,1.0,
252300,42,252300,253200,1,1,0,1.0,
252300,48,252300,253200,1,1,0,5.0,
252300,50,252300,253200,0,0,0,2.0,
252300,186,252300,253200,2,2,0,0.0,
252300,68,252300,253200,1,3,0,3.0,
252300,79,252300,253200,1,4,1,2.0,
252300,90,252300,253200,0,0,0,2.0,
252300,100,252300,253200,0,0,0,2.0,
252300,229,252300,253200,4,4,0,0.0,
252300,230,252300,253200,1,1,0,6.999999999999999,
252300,231,252300,253200,2,2,0,0.0,
252300,233,252300,253200,2,2,0,2.0,
252300,234,252300,253200,0,3,0,2.0,
252300,107,252300,253200,1,1,0,3.0,
252300,236,252300,253200,1,1,0,6.0,
252300,237,252300,253200,1,1,0,1.0,
252300,239,252300,253200,1,4,0,2.0,
252300,114,252300,253200,3,3,0,0.0,
252300,246,252300,253200,3,3,0,0.0,
252300,249,252300,253200,0,0,0,0.0,
252300,125,252300,253200,0,0,0,0.0,
252300,4,252300,253200,3,6,0,,
252300,12,252300,253200,0,0,0,,
252300,13,252300,253200,2,2,0,,
252300,24,252300,253200,2,3,0,,
252300,41,252300,253200,1,1,0,,
252300,45,252300,253200,0,0,0,,
252300,74,252300,253200,1,1,0,,
252300,75,252300,253200,1,1,0,,
252300,87,252300,253200,6,11,0,,
252300,88,252300,253200,3,8,0,,
252300,113,252300,253200,2,2,0,,
252300,116,252300,253200,1,1,0,,
252300,120,252300,253200,0,0,0,,
252300,127,252300,253200,1,1,0,,
252300,128,252300,253200,1,1,0,,
252300,151,252300,253200,2,2,0,,
252300,152,252300,253200,5,10,0,,
252300,153,252300,253200,0,0,0,,
252300,158,252300,253200,0,0,0,,
252300,166,252300,253200,2,5,0,,
252300,194,252300,253200,1,1,0,,
252300,209,252300,253200,0,0,0,,
252300,211,252300,253200,2,2,0,,
252300,224,252300,253200,0,0,0,,
252300,232,252300,253200,1,1,0,,
252300,238,252300,253200,5,10,0,,
252300,243,252300,253200,3,5,0,,
252300,244,252300,253200,1,1,0,,
252300,263,252300,253200,2,2,0,,
252600,261,252600,253500,2,2,0,1.0,
252600,262,252600,253500,0,0,0,1.0,
252600,137,252600,253500,0,0,0,0.0,
252600,140,252600,253500,2,2,0,1.0,
252600,141,252600,253500,0,0,0,2.0,
252600,142,252600,253500,1,4,1,3.0,
252600,143,252600,253500,1,1,1,2.0,
252600,144,252600,253500,0,0,0,1.0,
252600,148,252600,253500,2,2,0,1.0,
252600,161,252600,253500,1,1,0,3.0,
252600,162,252600,253500,2,2,0,1.0,
252600,163,252600,253500,1,2,0,1.0,
252600,164,252600,253500,2,3,0,3.0,
252600,170,252600,253500,0,1,0,5.0,
252600,43,252600,253500,0,0,0,1.0,
252600,42,252600,253500,1,1,0,1.0,
252600,48,252600,253500,1,1,0,5.0,
252600,50,252600,253500,0,0,0,2.0,
252600,186,252600,253500,2,2,0,0.0,
252600,68,252600,253500,1,2,0,3.0,
252600,79,252600,253500,0,2,1,2.0,
252600,90,252600,253500,0,0,0,2.0,
252600,100,252600,253500,0,0,0,2.0,
252600,229,252600,253500,4,4,0,0.0,
252600,230,252600,253500,1,1,0,6.999999999999999,
252600,231,252600,253500,2,2,0,0.0,
252600,233,252600,253500,1,1,0,2.0,
252600,234,252600,253500,1,3,0,2.0,
252600,107,252600,253500,1,1,0,3.0,
252600,236,252600,253500,1,1,0,6.0,
252600,237,252600,253500,2,2,0,1.0,
252600,239,252600,253500,3,9,0,2.0,
252600,114,252600,253500,3,3,0,0.0,
252600,246,252600,253500,3,3,0,0.0,
252600,249,252600,253500,0,0,0,0.0,
252600,125,252600,253500,0,0,0,0.0,
252600,4,252600,253500,2,6,0,,
252600,12,252600,253500,0,0,0,,
252600,13,252600,253500,1,1,0,,
252600,24,252600,253500,3,3,0,,
252600,41,252600,253500,1,1,0,,
252600,45,252600,253500,0,0,0,,
252600,74,252600,253500,1,1,0,,
252600,75,252600,253500,1,1,0,,
252600,87,252600,253500,9,15,0,,
252600,88,252600,253500,2,5,0,,
252600,113,252600,253500,2,2,0,,
252600,116,252600,253500,1,1,0,,
252600,120,252600,253500,0,0,0,,
252600,127,252600,253500,0,0,0,,
252600,128,252600,253500,1,1,0,,
252600,151,252600,253500,3,4,0,,
252600,152,252600,253500,8,11,0,,
252600,153,252600,253500,0,0,0,,
252600,158,252600,253500,0,0,0,,
252600,166,252600,253500,2,3,0,,
252600,194,252600,253500,1,1,0,,
252600,209,252600,253500,0,0,0,,
252600,211,252600,253500,2,2,0,,
252600,224,252600,253500,0,0,0,,
252600,232,252600,253500,1,1,0,,
252600,238,252600,253500,5,7,0,,
252600,243,252600,253500,3,6,0,,
252600,244,252600,253500,1,1,0,,
252600,263,252600,253500,1,1,0,,
252900,261,252900,253800,2,2,0,1.0,
252900,262,252900,253800,0,0,0,1.0,
252900,137,252900,253800,0,0,0,0.0,
252900,140,252900,253800,2,2,0,1.0,
252900,141,252900,253800,0,0,0,2.0,
252900,142,252900,253800,2,5,1,3.0,
252900,143,252900,253800,1,1,1,2.0,
252900,144,252900,253800,1,1,0,1.0,
252900,148,252900,253800,2,2,0,1.0,
252900,161,252900,253800,1,1,0,3.0,
252900,162,252900,253800,2,2,0,1.0,
252900,163,252900,253800,1,3,0,1.0,
252900,164,252900,253800,2,3,0,3.0,
252900,170,252900,253800,1,2,0,5.0,
252900,43,252900,253800,0,0,0,1.0,
252900,42,252900,253800,1,1,0,1.0,
252900,48,252900,253800,1,1,0,5.0,
252900,50,252900,253800,0,0,0,2.0,
252900,186,252900,253800,2,2,0,0.0,
252900,68,252900,253800,1,3,0,3.0,
252900,79,252900,253800,4,4,1,2.0,
252900,90,252900,253800,0,0,0,2.0,
252900,100,252900,253800,0,0,0,2.0,
252900,229,252900,253800,3,3,0,0.0,
252900,230,252900,253800,1,1,0,7.0,
252900,231,252900,253800,2,2,0,0.0,
252900,233,252900,253800,1,1,0,2.0,
252900,234,252900,253800,3,4,0,2.0,
252900,107,252900,253800,1,1,0,3.0,
252900,236,252900,253800,1,2,0,6.0,
252900,237,252900,253800,3,3,0,1.0,
252900,239,252900,253800,3,9,0,2.0,
252900,114,252900,253800,3,3,0,0.0,
252900,246,252900,253800,2,2,0,0.0,
252900,249,252900,253800,0,0,0,0.0,
252900,125,252900,253800,0,0,0,0.0,
252900,4,252900,253800,3,4,0,,
252900,12,252900,253800,0,0,0,,
252900,13,252900,253800,1,1,0,,
252900,24,252900,253800,3,3,0,,
252900,41,252900,253800,1,1,0,,
252900,45,252900,253800,0,0,0,,
252900,74,252900,253800,1,1,0,,
252900,75,252900,253800,1,1,0,,
252900,87,252900,253800,12,15,0,,
252900,88,252900,253800,1,3,0,,
252900,113,252900,253800,1,1,0,,
252900,116,252900,253800,1,1,0,,
252900,120,252900,253800,0,0,0,,
252900,127,252900,253800,1,1,0,,
252900,128,252900,253800,1,1,0,,
252900,151,252900,253800,5,5,0,,
252900,152,252900,253800,7,9,0,,
252900,153,252900,253800,0,0,0,,
252900,158,252900,253800,0,0,0,,
252900,166,252900,253800,2,4,0,,
252900,194,252900,253800,1,1,0,,
252900,209,252900,253800,0,0,0,,
252900,211,252900,253800,1,1,0,,
252900,224,252900,253800,0,0,0,,
252900,232,252900,253800,1,1,0,,
252900,238,252900,253800,4,7,0,,
252900,243,252900,253800,3,8,0,,
252900,244,252900,253800,1,1,0,,
252900,263,252900,253800,1,1,0,,
253200,261,253200,254100,2,2,0,1.0,
253200,137,253200,254100,0,0,0,1.0,
253200,140,253200,254100,2,2,0,1.0,
253200,141,253200,254100,0,0,0,3.0,
253200,13,253200,254100,1,1,0,1.0,
253200,142,253200,254100,1,5,1,4.0,
253200,143,253200,254100,1,1,1,2.0,
253200,144,253200,254100,0,0,0,1.0,
253200,148,253200,254100,1,1,0,1.0,
253200,161,253200,254100,1,1,0,1.0,
253200,162,253200,254100,2,2,0,3.0,
253200,163,253200,254100,1,3,0,0.0,
253200,164,253200,254100,3,3,0,1.0,
253200,170,253200,254100,1,2,0,1.0,
253200,43,253200,254100,0,0,0,0.0,
253200,42,253200,254100,1,1,0,1.0,
253200,48,253200,254100,1,1,0,4.0,
253200,50,253200,254100,0,0,0,1.0,
253200,186,253200,254100,2,2,0,4.0,
253200,68,253200,254100,2,3,0,1.0,
253200,75,253200,254100,1,1,0,0.0,
253200,79,253200,254100,0,0,1,6.0,
253200,209,253200,254100,0,0,0,0.0,
253200,211,253200,254100,1,1,0,0.0,
253200,90,253200,254100,0,0,0,1.0,
253200,224,253200,254100,0,0,0,0.0,
253200,100,253200,254100,0,0,0,0.0,
253200,229,253200,254100,3,3,0,1.0,
253200,230,253200,254100,1,1,0,5.0,
253200,231,253200,254100,2,2,0,2.0,
253200,233,253200,254100,1,1,0,0.0,
253200,234,253200,254100,0,1,0,1.0,
253200,107,253200,254100,1,1,0,1.0,
253200,236,253200,254100,1,3,0,4.0,
253200,237,253200,254100,4,4,0,3.0,
253200,238,253200,254100,5,8,0,2.0,
253200,239,253200,254100,4,8,0,0.0,
253200,113,253200,254100,1,1,0,1.0,
253200,114,253200,254100,3,3,0,0.0,
253200,246,253200,254100,2,2,0,0.0,
253200,249,253200,254100,0,0,0,3.0,
253200,125,253200,254100,0,0,0,1.0,
253200,4,253200,254100,3,3,0,,
253200,12,253200,254100,0,0,0,,
253200,24,253200,254100,3,3,0,,
253200,41,253200,254100,1,1,0,,
253200,45,253200,254100,0,0,0,,
253200,74,253200,254100,1,1,0,,
253200,87,253200,254100,13,17,0,,
253200,88,253200,254100,1,6,0,,
253200,116,253200,254100,1,1,0,,
253200,120,253200,254100,0,0,0,,
253200,127,253200,254100,1,1,0,,
253200,128,253200,254100,1,1,0,,
253200,151,253200,254100,3,4,0,,
253200,152,253200,254100,4,7,0,,
253200,153,253200,254100,0,0,0,,
253200,158,253200,254100,0,0,0,,
253200,166,253200,254100,4,5,0,,
253200,194,253200,254100,1,1,0,,
253200,232,253200,254100,1,1,0,,
253200,243,253200,254100,6,10,0,,
253200,244,253200,254100,1,1,0,,
253200,262,253200,254100,0,0,0,,
253200,263,253200,254100,1,1,0,,
253500,261,253500,254400,1,1,0,1.0,
253500,137,253500,254400,0,0,0,1.0,
253500,140,253500,254400,2,2,0,1.0,
253500,141,253500,254400,0,0,0,3.0,
253500,13,253500,254400,1,1,0,1.0,
253500,142,253500,254400,3,6,0,4.0,
253500,143,253500,254400,1,1,1,2.0,
253500,144,253500,254400,1,1,0,1.0,
253500,148,253500,254400,2,2,0,1.0,
253500,161,253500,254400,1,1,0,1.0,
253500,162,253500,254400,2,2,0,3.0,
253500,163,253500,254400,1,2,0,0.0,
253500,164,253500,254400,1,1,0,1.0,
253500,170,253500,254400,1,1,0,1.0,
253500,43,253500,254400,0,0,0,0.0,
253500,42,253500,254400,1,1,0,1.0,
253500,48,253500,254400,1,1,0,4.0,
253500,50,253500,254400,0,0,0,1.0,
253500,186,253500,254400,2,2,0,4.0,
253500,68,253500,254400,2,4,0,1.0,
253500,75,253500,254400,2,2,0,0.0,
253500,79,253500,254400,1,2,1,6.0,
253500,209,253500,254400,0,0,0,0.0,
253500,211,253500,254400,1,1,0,0.0,
253500,90,253500,254400,0,0,0,1.0,
253500,224,253500,254400,0,0,0,0.0,
253500,100,253500,254400,0,0,0,0.0,
253500,229,253500,254400,2,2,0,1.0,
253500,230,253500,254400,1,1,0,5.0,
253500,231,253500,254400,1,1,0,2.0,
253500,233,253500,254400,2,2,0,0.0,
253500,234,253500,254400,0,1,0,1.0,
253500,107,253500,254400,2,2,0,1.0,
253500,236,253500,254400,1,3,0,4.0,
253500,237,253500,254400,3,3,0,3.0,
253500,238,253500,254400,6,11,0,2.0,
253500,239,253500,254400,6,12,0,0.0,
253500,113,253500,254400,1,1,0,1.0,
253500,114,253500,254400,3,3,0,0.0,
253500,246,253500,254400,2,2,0,0.0,
253500,249,253500,254400,0,0,0,3.0,
253500,125,253500,254400,0,0,0,1.0,
253500,4,253500,254400,1,3,0,,
253500,12,253500,254400,0,0,0,,
253500,24,253500,254400,2,3,0,,
253500,41,253500,254400,1,1,0,,
253500,45,253500,254400,0,0,0,,
253500,74,253500,254400,1,1,0,,
253500,87,253500,254400,11,13,0,,
253500,88,253500,254400,1,6,0,,
253500,116,253500,254400,1,1,0,,
253500,120,253500,254400,0,0,0,,
253500,127,253500,254400,1,1,0,,
253500,128,253500,254400,1,1,0,,
253500,151,253500,254400,2,3,0,,
253500,152,253500,254400,1,5,0,,
253500,153,253500,254400,0,0,0,,
253500,158,253500,254400,0,0,0,,
253500,166,253500,254400,1,1,0,,
253500,194,253500,254400,1,1,0,,
253500,232,253500,254400,0,0,0,,
253500,243,253500,254400,5,8,0,,
253500,244,253500,254400,1,1,0,,
253500,262,253500,254400,0,0,0,,
253500,263,253500,254400,1,1,0,,
253800,261,253800,254700,1,1,0,1.0,
253800,137,253800,254700,0,0,0,1.0,
253800,140,253800,254700,2,2,0,1.0,
253800,141,253800,254700,0,0,0,3.0,
253800,13,253800,254700,1,1,0,1.0,
253800,142,253800,254700,4,7,0,4.0,
253800,143,253800,254700,1,1,1,2.0,
253800,144,253800,254700,1,1,0,1.0,
253800,148,253800,254700,2,2,0,1.0,
253800,161,253800,254700,0,0,0,1.0,
253800,162,253800,254700,2,2,0,3.0,
253800,163,253800,254700,3,3,0,0.0,
253800,164,253800,254700,1,1,0,1.0,
253800,170,253800,254700,1,1,0,1.0,
253800,43,253800,254700,0,0,0,0.0,
253800,42,253800,254700,1,1,0,1.0,
253800,48,253800,254700,1,1,0,4.0,
253800,50,253800,254700,0,0,0,1.0,
253800,186,253800,254700,2,2,0,4.0,
253800,68,253800,254700,2,3,0,1.0,
253800,75,253800,254700,2,2,0,0.0,
253800,79,253800,254700,1,2,1,6.0,
253800,209,253800,254700,0,0,0,0.0,
253800,211,253800,254700,3,3,0,0.0,
253800,90,253800,254700,0,0,0,1.0,
253800,224,253800,254700,0,0,0,0.0,
253800,100,253800,254700,0,0,0,0.0,
253800,229,253800,254700,2,2,0,1.0,
253800,230,253800,254700,1,1,0,5.0,
253800,231,253800,254700,1,1,0,2.0,
253800,233,253800,254700,2,2,0,0.0,
253800,234,253800,254700,1,1,0,1.0,
253800,107,253800,254700,3,3,0,1.0,
253800,236,253800,254700,1,2,0,4.0,
253800,237,253800,254700,3,3,0,3.0,
253800,238,253800,254700,7,8,0,2.0,
253800,239,253800,254700,7,14,0,0.0,
253800,113,253800,254700,1,1,0,1.0,
253800,114,253800,254700,2,2,0,0.0,
253800,246,253800,254700,1,1,0,0.0,
253800,249,253800,254700,0,0,0,3.0,
253800,125,253800,254700,0,0,0,1.0,
253800,4,253800,254700,0,3,0,,
253800,12,253800,254700,0,0,0,,
253800,24,253800,254700,3,3,0,,
253800,41,253800,254700,0,0,0,,
253800,45,253800,254700,0,0,0,,
253800,74,253800,254700,1,1,0,,
253800,87,253800,254700,10,13,0,,
253800,88,253800,254700,2,3,0,,
253800,116,253800,254700,1,1,0,,
253800,120,253800,254700,0,0,0,,
253800,127,253800,254700,1,1,0,,
253800,128,253800,254700,1,1,0,,
253800,151,253800,254700,3,3,0,,
253800,152,253800,254700,3,6,0,,
253800,153,253800,254700,0,0,0,,
253800,158,253800,254700,0,0,0,,
253800,166,253800,254700,0,1,0,,
253800,194,253800,254700,1,1,0,,
253800,232,253800,254700,1,1,0,,
253800,243,253800,254700,7,12,0,,
253800,244,253800,254700,1,1,0,,
253800,262,253800,254700,0,0,0,,
253800,263,253800,254700,1,1,0,,
254100,137,254100,255000,0,0,0,1.0,
254100,141,254100,255000,0,0,0,0.0,
254100,142,254100,255000,2,5,0,4.0,
254100,143,254100,255000,1,1,1,1.0,
254100,144,254100,255000,1,1,0,0.0,
254100,148,254100,255000,2,2,0,2.0,
254100,151,254100,255000,0,1,0,0.0,
254100,161,254100,255000,0,0,0,3.0,
254100,162,254100,255000,2,2,0,4.0,
254100,163,254100,255000,3,3,0,1.0,
254100,164,254100,255000,1,1,0,1.0,
254100,166,254100,255000,3,6,0,1.0,
254100,170,254100,255000,0,0,0,2.0,
254100,43,254100,255000,0,0,0,0.0,
254100,48,254100,255000,1,1,0,2.0,
254100,50,254100,255000,0,0,0,0.0,
254100,186,254100,255000,2,2,0,3.0,
254100,68,254100,255000,1,2,0,4.0,
254100,79,254100,255000,1,2,1,3.0,
254100,209,254100,255000,0,0,0,0.0,
254100,87,254100,255000,8,11,0,2.0,
254100,90,254100,255000,0,0,0,2.0,
254100,100,254100,255000,0,0,0,0.0,
254100,230,254100,255000,1,1,0,3.0,
254100,231,254100,255000,2,2,0,0.0,
254100,233,254100,255000,2,2,0,3.0,
254100,234,254100,255000,1,1,0,1.0,
254100,236,254100,255000,2,2,0,3.0,
254100,237,254100,255000,3,3,0,1.0,
254100,238,254100,255000,9,10,0,0.0,
254100,113,254100,255000,1,1,0,0.0,
254100,114,254100,255000,2,2,0,0.0,
254100,246,254100,255000,2,2,0,2.0,
254100,249,254100,255000,0,0,0,2.0,
254100,4,254100,255000,2,3,0,,
254100,12,254100,255000,0,0,0,,
254100,13,254100,255000,1,1,0,,
254100,24,254100,255000,2,2,0,,
254100,41,254100,255000,1,1,0,,
254100,42,254100,255000,1,1,0,,
254100,45,254100,255000,0,0,0,,
254100,74,254100,255000,1,1,0,,
254100,75,254100,255000,2,2,0,,
254100,88,254100,255000,1,1,0,,
254100,107,254100,255000,3,3,0,,
254100,116,254100,255000,1,1,0,,
254100,120,254100,255000,0,0,0,,
254100,125,254100,255000,0,0,0,,
254100,127,254100,255000,1,1,0,,
254100,128,254100,255000,0,0,0,,
254100,140,254100,255000,2,2,0,,
254100,152,254100,255000,3,4,0,,
254100,153,254100,255000,0,0,0,,
254100,158,254100,255000,0,0,0,,
254100,194,254100,255000,1,1,0,,
254100,211,254100,255000,2,2,0,,
254100,224,254100,255000,0,0,0,,
254100,229,254100,255000,2,2,0,,
254100,232,254100,255000,1,1,0,,
254100,239,254100,255000,9,15,0,,
254100,243,254100,255000,7,10,0,,
254100,244,254100,255000,1,1,0,,
254100,261,254100,255000,1,1,0,,
254100,262,254100,255000,0,0,0,,
254100,263,254100,255000,1,1,0,,
254400,137,254400,255300,0,0,0,1.0,
254400,141,254400,255300,0,0,0,0.0,
254400,142,254400,255300,2,6,0,4.0,
254400,143,254400,255300,1,1,1,1.0,
254400,144,254400,255300,1,1,0,0.0,
254400,148,254400,255300,2,2,0,2.0,
254400,151,254400,255300,2,3,0,0.0,
254400,161,254400,255300,0,0,0,3.0,
254400,162,254400,255300,2,2,0,4.0,
254400,163,254400,255300,1,1,0,1.0,
254400,164,254400,255300,1,1,0,1.0,
254400,166,254400,255300,3,5,0,1.0,
254400,170,254400,255300,0,0,0,2.0,
254400,43,254400,255300,0,0,0,0.0,
254400,48,254400,255300,1,1,0,2.0,
254400,50,254400,255300,0,0,0,0.0,
254400,186,254400,255300,2,2,0,3.0,
254400,68,254400,255300,1,1,0,4.0,
254400,79,254400,255300,1,2,1,3.0,
254400,209,254400,255300,0,0,0,0.0,
254400,87,254400,255300,5,11,0,2.0,
254400,90,254400,255300,0,0,0,2.0,
254400,100,254400,255300,0,0,0,0.0,
254400,230,254400,255300,1,1,0,3.0,
254400,231,254400,255300,2,2,0,0.0,
254400,233,254400,255300,2,2,0,3.0,
254400,234,254400,255300,1,1,0,1.0,
254400,236,254400,255300,2,2,0,3.0,
254400,237,254400,255300,3,3,0,1.0,
254400,238,254400,255300,9,14,0,0.0,
254400,113,254400,255300,1,1,0,0.0,
254400,114,254400,255300,3,3,0,0.0,
254400,246,254400,255300,2,2,0,2.0,
254400,249,254400,255300,0,0,0,2.0,
254400,4,254400,255300,1,1,0,,
254400,12,254400,255300,0,0,0,,
254400,13,254400,255300,1,1,0,,
254400,24,254400,255300,2,2,0,,
254400,41,254400,255300,1,1,0,,
254400,42,254400,255300,0,0,0,,
254400,45,254400,255300,0,0,0,,
254400,74,254400,255300,1,1,0,,
254400,75,254400,255300,2,2,0,,
254400,88,254400,255300,1,5,0,,
254400,107,254400,255300,1,1,0,,
254400,116,254400,255300,0,0,0,,
254400,120,254400,255300,0,0,0,,
254400,125,254400,255300,0,0,0,,
254400,127,254400,255300,2,2,0,,
254400,128,254400,255300,1,1,0,,
254400,140,254400,255300,2,2,0,,
254400,152,254400,255300,3,4,0,,
254400,153,254400,255300,0,0,0,,
254400,158,254400,255300,0,0,0,,
254400,194,254400,255300,1,1,0,,
254400,211,254400,255300,1,1,0,,
254400,224,254400,255300,0,0,0,,
254400,229,254400,255300,2,2,0,,
254400,232,254400,255300,1,1,0,,
254400,239,254400,255300,5,13,0,,
254400,243,254400,255300,6,8,0,,
254400,244,254400,255300,1,1,0,,
254400,261,254400,255300,1,1,0,,
254400,262,254400,255300,0,0,0,,
254400,263,254400,255300,1,1,0,,
254700,137,254700,255600,0,0,0,1.0,
254700,141,254700,255600,0,0,0,0.0,
254700,142,254700,255600,4,8,0,4.0,
254700,143,254700,255600,1,1,1,1.0,
254700,144,254700,255600,2,2,0,0.0,
254700,148,254700,255600,2,2,0,2.0,
254700,151,254700,255600,3,4,0,0.0,
254700,161,254700,255600,0,0,0,3.0,
254700,162,254700,255600,2,2,0,4.0,
254700,163,254700,255600,1,1,0,1.0,
254700,164,254700,255600,1,1,0,1.0,
254700,166,254700,255600,2,5,0,1.0,
254700,170,254700,255600,0,0,0,2.0,
254700,43,254700,255600,0,0,0,0.0,
254700,48,254700,255600,1,1,0,2.0,
254700,50,254700,255600,0,0,0,0.0,
254700,186,254700,255600,2,2,0,3.0,
254700,68,254700,255600,1,1,0,4.0,
254700,79,254700,255600,1,2,1,3.0,
254700,209,254700,255600,0,0,0,0.0,
254700,87,254700,255600,7,9,0,2.0,
