time,zone_id,out perfect_trips,out perfect_pax,in perfect_trips,in perfect_pax
138600,43,6,6,1,1
138600,45,1,1,0,0
138600,48,1,1,5,5
138600,50,0,0,3,3
138600,186,5,5,7,7
138600,68,2,2,1,1
138600,79,1,1,3,3
138600,209,0,0,1,1
138600,211,0,0,2,2
138600,87,1,1,0,0
138600,88,2,2,0,0
138600,90,2,2,2,2
138600,100,3,3,1,1
138600,229,2,2,5,5
138600,230,2,2,6,6
138600,231,3,3,4,4
138600,232,0,0,1,1
138600,233,1,1,0,0
138600,234,0,0,4,4
138600,107,7,7,1,1
138600,236,4,4,4,4
138600,237,3,3,3,3
138600,238,2,2,3,3
138600,239,3,3,4,4
138600,113,1,1,3,3
138600,114,0,0,1,1
138600,116,0,0,1,1
138600,246,3,3,3,3
138600,249,1,1,0,0
138600,125,1,1,1,1
139500,261,1,1,0,0
139500,262,1,1,0,0
139500,137,1,1,0,0
139500,140,0,0,1,1
139500,13,1,1,0,0
139500,141,1,1,1,1
139500,142,4,4,0,0
139500,143,3,3,0,0
139500,144,2,2,3,3
139500,148,1,1,3,3
139500,151,2,2,3,3
139500,158,2,2,1,1
139500,161,4,4,4,4
139500,162,2,2,3,3
139500,163,3,3,0,0
139500,164,1,1,1,1
139500,166,1,1,1,1
139500,41,2,2,0,0
139500,170,2,2,3,3
139500,43,1,1,3,3
139500,48,4,4,3,3
139500,50,3,3,2,2
139500,186,8,8,4,4
139500,68,3,3,3,3
139500,74,0,0,1,1
139500,75,0,0,4,4
139500,79,2,2,2,2
139500,211,2,2,1,1
139500,88,0,0,1,1
139500,90,4,4,0,0
139500,100,1,1,3,3
139500,229,1,1,3,3
139500,230,1,1,4,4
139500,231,3,3,1,1
139500,232,0,0,2,2
139500,233,1,1,2,2
139500,234,5,5,2,2
139500,107,5,5,2,2
139500,236,5,5,3,3
139500,237,2,2,5,5
139500,238,1,1,0,0
139500,239,1,1,7,7
139500,113,0,0,1,1
139500,114,0,0,3,3
139500,246,2,2,3,3
139500,249,2,2,1,1
139500,125,0,0,1,1
140400,261,1,1,1,1
140400,137,0,0,2,2
140400,12,1,1,1,1
140400,13,1,1,3,3
140400,140,3,3,0,0
140400,141,3,3,5,5
140400,142,4,4,6,6
140400,143,2,2,2,2
140400,144,1,1,1,1
140400,148,0,0,3,3
140400,24,1,1,0,0
140400,158,1,1,2,2
140400,161,3,3,4,4
140400,162,3,3,2,2
140400,163,6,6,1,1
140400,164,1,1,1,1
140400,166,2,2,0,0
140400,41,1,1,0,0
140400,170,2,2,2,2
140400,43,4,4,1,1
140400,42,0,0,1,1
140400,48,4,4,6,6
140400,50,1,1,1,1
140400,186,4,4,7,7
140400,68,6,6,5,5
140400,74,0,0,1,1
140400,75,0,0,1,1
140400,79,4,4,1,1
140400,209,1,1,0,0
140400,211,3,3,1,1
140400,87,1,1,0,0
140400,90,1,1,1,1
140400,229,0,0,4,4
140400,230,4,4,5,5
140400,231,2,2,3,3
140400,233,3,3,0,0
140400,234,8,8,3,3
140400,107,4,4,2,2
140400,236,2,2,5,5
140400,237,3,3,2,2
140400,238,0,0,1,1
140400,239,1,1,3,3
140400,113,1,1,1,1
140400,114,0,0,2,2
140400,116,1,1,0,0
140400,244,0,0,2,2
140400,246,2,2,2,2
140400,249,3,3,1,1
140400,125,0,0,1,1
141300,4,1,1,0,0
141300,261,2,2,2,2
141300,137,3,3,1,1
141300,140,1,1,1,1
141300,13,2,2,2,2
141300,141,1,1,1,1
141300,142,3,3,3,3
141300,143,1,1,0,0
141300,144,0,0,1,1
141300,148,1,1,2,2
141300,152,0,0,1,1
141300,158,1,1,0,0
141300,161,0,0,4,4
141300,162,1,1,2,2
141300,163,3,3,3,3
141300,164,2,2,2,2
141300,166,2,2,0,0
141300,170,2,2,6,6
141300,43,3,3,0,0
141300,48,3,3,2,2
141300,50,1,1,3,3
141300,186,1,1,4,4
141300,68,3,3,2,2
141300,75,0,0,1,1
141300,79,3,3,5,5
141300,211,0,0,2,2
141300,87,2,2,0,0
141300,88,1,1,0,0
141300,90,2,2,2,2
141300,100,2,2,1,1
141300,229,1,1,3,3
141300,230,4,4,3,3
141300,231,2,2,1,1
141300,232,0,0,1,1
141300,233,1,1,0,0
141300,234,2,2,4,4
141300,107,4,4,2,2
141300,236,4,4,3,3
141300,237,2,2,2,2
141300,238,2,2,1,1
141300,239,1,1,4,4
141300,113,1,1,0,0
141300,114,2,2,0,0
141300,244,1,1,0,0
141300,246,2,2,1,1
141300,249,1,1,0,0
141300,125,2,2,1,1
142200,261,1,1,0,0
142200,262,1,1,2,2
142200,137,1,1,0,0
142200,140,0,0,1,1
142200,13,2,2,0,0
142200,141,2,2,0,0
142200,142,3,3,5,5
142200,144,1,1,1,1
142200,148,1,1,1,1
142200,151,0,0,1,1
142200,24,0,0,1,1
142200,161,6,6,4,4
142200,162,2,2,2,2
142200,163,5,5,2,2
142200,164,2,2,3,3
142200,166,1,1,1,1
142200,42,1,1,0,0
142200,43,2,2,0,0
142200,170,1,1,2,2
142200,45,1,1,0,0
142200,48,4,4,2,2
142200,50,2,2,2,2
142200,186,2,2,4,4
142200,68,1,1,5,5
142200,74,2,2,1,1
142200,75,2,2,2,2
142200,79,1,1,1,1
142200,211,0,0,1,1
142200,87,1,1,1,1
142200,88,0,0,3,3
142200,90,1,1,0,0
142200,224,0,0,2,2
142200,100,3,3,2,2
142200,230,1,1,3,3
142200,231,1,1,0,0
142200,232,0,0,1,1
142200,233,0,0,1,1
142200,234,2,2,1,1
142200,107,1,1,0,0
142200,236,3,3,5,5
142200,237,5,5,1,1
142200,238,2,2,1,1
142200,239,3,3,2,2
142200,113,1,1,1,1
142200,114,0,0,2,2
142200,246,1,1,2,2
142200,249,3,3,3,3
142200,125,1,1,1,1
143100,4,0,0,1,1
143100,261,3,3,2,2
143100,262,1,1,2,2
143100,137,2,2,1,1
143100,140,0,0,1,1
143100,13,2,2,1,1
143100,142,2,2,2,2
143100,141,0,0,1,1
143100,144,1,1,1,1
143100,151,0,0,3,3
143100,24,1,1,1,1
143100,158,1,1,2,2
143100,161,7,7,3,3
143100,162,3,3,6,6
143100,163,2,2,4,4
143100,164,1,1,4,4
143100,166,2,2,0,0
143100,41,1,1,0,0
143100,170,2,2,0,0
143100,43,5,5,2,2
143100,48,3,3,1,1
143100,50,2,2,0,0
143100,186,5,5,3,3
143100,68,2,2,4,4
143100,75,0,0,2,2
143100,79,1,1,1,1
143100,211,1,1,1,1
143100,88,2,2,0,0
143100,90,1,1,0,0
143100,100,1,1,4,4
143100,229,3,3,0,0
143100,230,1,1,2,2
143100,231,3,3,2,2
143100,233,1,1,0,0
143100,234,1,1,6,6
143100,107,0,0,2,2
143100,236,4,4,4,4
143100,237,4,4,0,0
143100,238,0,0,3,3
143100,239,4,4,3,3
143100,113,5,5,3,3
143100,114,0,0,2,2
143100,246,1,1,1,1
143100,249,2,2,2,2
144000,261,2,2,0,0
144000,262,1,1,0,0
144000,137,0,0,1,1
144000,140,3,3,0,0
144000,13,2,2,0,0
144000,141,1,1,2,2
144000,142,2,2,5,5
144000,143,3,3,3,3
144000,144,1,1,1,1
144000,151,1,1,0,0
144000,158,0,0,4,4
144000,161,2,2,6,6
144000,162,3,3,2,2
144000,163,3,3,3,3
144000,164,4,4,2,2
144000,166,1,1,1,1
144000,41,0,0,1,1
144000,170,0,0,2,2
144000,43,2,2,1,1
144000,45,1,1,0,0
144000,48,1,1,4,4
144000,50,2,2,0,0
144000,186,1,1,2,2
144000,68,3,3,2,2
144000,74,1,1,0,0
144000,79,2,2,0,0
144000,209,0,0,1,1
144000,211,2,2,0,0
144000,87,1,1,1,1
144000,90,2,2,1,1
144000,100,3,3,1,1
144000,229,2,2,2,2
144000,230,2,2,2,2
144000,231,1,1,1,1
144000,232,0,0,2,2
144000,233,1,1,0,0
144000,234,2,2,2,2
144000,107,1,1,3,3
144000,236,5,5,4,4
144000,237,3,3,5,5
144000,238,1,1,0,0
144000,239,3,3,4,4
144000,113,3,3,1,1
144000,114,1,1,3,3
144000,244,0,0,1,1
144000,246,2,2,1,1
144000,249,2,2,2,2
144900,4,0,0,2,2
144900,262,2,2,1,1
144900,137,1,1,1,1
144900,13,2,2,1,1
144900,142,2,2,1,1
144900,143,2,2,1,1
144900,144,1,1,1,1
144900,141,0,0,2,2
144900,148,0,0,2,2
144900,24,0,0,2,2
144900,161,2,2,3,3
144900,162,1,1,0,0
144900,163,2,2,4,4
144900,164,2,2,3,3
144900,166,0,0,1,1
144900,41,1,1,1,1
144900,170,6,6,2,2
144900,43,2,2,2,2
144900,45,2,2,1,1
144900,48,3,3,1,1
144900,50,0,0,1,1
144900,186,0,0,1,1
144900,68,4,4,2,2
144900,75,1,1,1,1
144900,79,0,0,3,3
144900,209,1,1,0,0
144900,211,1,1,3,3
144900,87,0,0,1,1
144900,90,2,2,1,1
144900,224,0,0,1,1
144900,100,2,2,0,0
144900,229,0,0,1,1
144900,230,3,3,5,5
144900,231,2,2,1,1
144900,233,3,3,1,1
144900,234,4,4,2,2
144900,107,1,1,1,1
144900,236,5,5,2,2
144900,237,4,4,6,6
144900,238,4,4,2,2
144900,239,1,1,3,3
144900,113,1,1,0,0
144900,114,2,2,1,1
144900,243,0,0,1,1
144900,116,1,1,0,0
144900,246,1,1,2,2
144900,249,2,2,2,2
144900,125,1,1,1,1
145800,261,3,3,1,1
145800,262,3,3,1,1
145800,137,0,0,1,1
145800,12,1,1,0,0
145800,13,1,1,2,2
145800,140,1,1,3,3
145800,141,5,5,3,3
145800,142,2,2,5,5
145800,143,2,2,0,0
145800,144,1,1,1,1
145800,151,2,2,1,1
145800,158,0,0,2,2
145800,161,2,2,5,5
145800,162,4,4,2,2
145800,163,2,2,1,1
145800,164,2,2,1,1
145800,41,0,0,2,2
145800,170,2,2,1,1
145800,43,3,3,1,1
145800,45,0,0,1,1
145800,48,2,2,3,3
145800,50,0,0,2,2
145800,186,6,6,3,3
145800,68,3,3,1,1
145800,74,0,0,3,3
145800,75,1,1,0,0
145800,79,1,1,3,3
145800,209,1,1,1,1
145800,211,1,1,1,1
145800,87,0,0,2,2
145800,88,5,5,0,0
145800,90,1,1,1,1
145800,224,0,0,3,3
145800,100,0,0,1,1
145800,229,2,2,1,1
145800,230,1,1,3,3
145800,231,2,2,0,0
145800,233,1,1,0,0
145800,234,1,1,2,2
145800,107,1,1,2,2
145800,236,4,4,4,4
145800,237,5,5,5,5
145800,238,1,1,0,0
145800,239,4,4,2,2
145800,113,3,3,4,4
145800,114,1,1,1,1
145800,246,2,2,1,1
145800,249,0,0,3,3
145800,125,1,1,0,0
146700,4,0,0,1,1
146700,261,1,1,0,0
146700,262,0,0,3,3
146700,137,1,1,2,2
146700,140,0,0,2,2
146700,13,2,2,1,1
146700,141,1,1,1,1
146700,142,3,3,6,6
146700,143,1,1,3,3
146700,144,4,4,0,0
146700,148,2,2,2,2
146700,151,0,0,1,1
146700,158,1,1,0,0
146700,161,2,2,3,3
146700,162,4,4,1,1
146700,163,3,3,2,2
146700,164,4,4,3,3
146700,166,0,0,1,1
146700,41,1,1,2,2
146700,170,5,5,3,3
146700,43,2,2,0,0
146700,45,1,1,0,0
146700,48,1,1,4,4
146700,50,1,1,1,1
146700,186,4,4,4,4
146700,68,5,5,1,1
146700,74,0,0,1,1
146700,75,1,1,1,1
146700,79,4,4,3,3
146700,211,2,2,1,1
146700,87,2,2,0,0
146700,88,0,0,1,1
146700,90,0,0,1,1
146700,100,2,2,1,1
146700,229,0,0,2,2
146700,230,4,4,2,2
146700,231,0,0,3,3
146700,233,2,2,1,1
146700,234,1,1,3,3
146700,107,2,2,3,3
146700,236,4,4,0,0
146700,237,2,2,3,3
146700,238,0,0,1,1
146700,239,6,6,4,4
146700,113,1,1,1,1
146700,114,1,1,2,2
146700,116,0,0,1,1
146700,246,1,1,3,3
146700,125,1,1,0,0
147600,4,0,0,1,1
147600,261,3,3,0,0
147600,137,0,0,3,3
147600,140,1,1,2,2
147600,12,1,1,0,0
147600,13,1,1,0,0
147600,142,4,4,0,0
147600,143,3,3,2,2
147600,141,0,0,4,4
147600,144,0,0,1,1
147600,148,2,2,2,2
147600,151,2,2,1,1
147600,152,1,1,0,0
147600,24,0,0,2,2
147600,158,1,1,5,5
147600,161,3,3,4,4
147600,162,2,2,2,2
147600,163,2,2,5,5
147600,164,3,3,3,3
147600,166,0,0,4,4
147600,170,3,3,3,3
147600,43,1,1,3,3
147600,45,1,1,2,2
147600,48,4,4,4,4
147600,50,1,1,1,1
147600,186,10,10,7,7
147600,68,4,4,2,2
147600,74,1,1,1,1
147600,79,6,6,0,0
147600,211,2,2,1,1
147600,87,0,0,1,1
147600,90,1,1,4,4
147600,100,3,3,1,1
147600,229,4,4,3,3
147600,230,2,2,10,10
147600,231,1,1,3,3
147600,233,4,4,1,1
147600,234,1,1,0,0
147600,107,2,2,4,4
147600,236,4,4,7,7
147600,237,5,5,1,1
147600,238,1,1,0,0
147600,239,4,4,2,2
147600,113,5,5,1,1
147600,114,2,2,4,4
147600,116,1,1,1,1
147600,246,10,10,2,2
147600,249,1,1,4,4
147600,125,1,1,0,0
148500,4,0,0,1,1
148500,262,0,0,2,2
148500,137,0,0,2,2
148500,140,2,2,0,0
148500,13,1,1,2,2
148500,142,2,2,4,4
148500,141,0,0,5,5
148500,144,1,1,1,1
148500,143,0,0,1,1
148500,148,0,0,1,1
148500,151,2,2,1,1
148500,152,1,1,1,1
148500,24,1,1,0,0
148500,158,2,2,2,2
148500,161,5,5,5,5
148500,162,2,2,2,2
148500,163,2,2,4,4
148500,164,1,1,2,2
148500,166,1,1,0,0
148500,41,0,0,1,1
148500,42,1,1,1,1
148500,43,3,3,0,0
148500,170,0,0,5,5
148500,45,1,1,1,1
148500,48,0,0,2,2
148500,186,5,5,3,3
148500,68,0,0,1,1
148500,79,1,1,2,2
148500,211,2,2,1,1
148500,87,2,2,2,2
148500,90,1,1,3,3
148500,100,2,2,1,1
148500,229,0,0,1,1
148500,230,3,3,1,1
148500,231,4,4,0,0
148500,233,2,2,2,2
148500,234,2,2,3,3
148500,107,5,5,1,1
148500,236,10,10,3,3
148500,237,0,0,1,1
148500,238,1,1,3,3
148500,239,2,2,2,2
148500,113,0,0,1,1
148500,114,3,3,0,0
148500,246,3,3,2,2
148500,249,2,2,1,1
148500,125,2,2,0,0
149400,261,1,1,0,0
149400,262,1,1,2,2
149400,137,1,1,3,3
149400,12,1,1,0,0
149400,13,1,1,0,0
149400,140,1,1,1,1
149400,141,1,1,2,2
149400,142,2,2,2,2
149400,143,1,1,1,1
149400,144,1,1,2,2
149400,148,2,2,4,4
149400,151,1,1,1,1
149400,24,0,0,1,1
149400,158,1,1,3,3
149400,161,5,5,3,3
149400,162,0,0,1,1
149400,163,4,4,2,2
149400,164,4,4,2,2
149400,42,1,1,0,0
149400,43,1,1,1,1
149400,170,2,2,2,2
149400,48,2,2,0,0
149400,50,3,3,2,2
149400,186,8,8,2,2
149400,68,1,1,1,1
149400,74,2,2,0,0
149400,75,0,0,2,2
149400,79,3,3,0,0
149400,209,1,1,0,0
149400,87,2,2,0,0
149400,88,1,1,2,2
149400,90,3,3,1,1
149400,224,0,0,1,1
149400,100,3,3,1,1
149400,229,1,1,1,1
149400,230,3,3,5,5
149400,231,1,1,2,2
149400,232,0,0,1,1
149400,233,3,3,3,3
149400,234,3,3,3,3
149400,107,1,1,1,1
149400,236,2,2,2,2
149400,237,3,3,4,4
149400,238,0,0,3,3
149400,239,2,2,3,3
149400,113,1,1,5,5
149400,114,2,2,1,1
149400,246,1,1,4,4
149400,249,1,1,2,2
150300,262,1,1,1,1
150300,137,1,1,2,2
150300,140,1,1,3,3
150300,141,1,1,4,4
150300,142,1,1,2,2
150300,143,1,1,1,1
150300,13,0,0,1,1
150300,148,2,2,2,2
150300,151,1,1,0,0
150300,24,0,0,1,1
150300,158,2,2,1,1
150300,161,5,5,1,1
150300,162,4,4,2,2
150300,163,0,0,5,5
150300,164,2,2,3,3
150300,41,0,0,1,1
150300,170,6,6,2,2
150300,43,2,2,1,1
150300,48,3,3,2,2
150300,50,3,3,1,1
150300,186,6,6,0,0
150300,68,8,8,3,3
150300,79,1,1,4,4
150300,211,2,2,1,1
150300,87,1,1,1,1
150300,88,0,0,1,1
150300,90,1,1,5,5
150300,100,3,3,2,2
150300,229,0,0,2,2
150300,230,3,3,1,1
150300,231,1,1,1,1
150300,232,0,0,1,1
150300,233,1,1,0,0
150300,234,2,2,3,3
150300,107,3,3,2,2
150300,236,1,1,2,2
150300,237,2,2,5,5
150300,238,1,1,1,1
150300,239,2,2,3,3
150300,113,2,2,2,2
150300,114,3,3,1,1
150300,246,5,5,3,3
150300,249,2,2,6,6
151200,261,3,3,1,1
151200,140,0,0,3,3
151200,13,2,2,3,3
151200,141,4,4,2,2
151200,142,4,4,5,5
151200,143,2,2,2,2
151200,144,0,0,2,2
151200,148,0,0,1,1
151200,151,1,1,1,1
151200,24,1,1,0,0
151200,158,1,1,1,1
151200,161,6,6,4,4
151200,162,2,2,1,1
151200,163,3,3,1,1
151200,164,2,2,2,2
151200,41,0,0,3,3
151200,170,2,2,3,3
151200,43,2,2,2,2
151200,48,6,6,5,5
151200,50,1,1,2,2
151200,186,5,5,4,4
151200,68,6,6,1,1
151200,74,1,1,2,2
151200,75,1,1,0,0
151200,79,2,2,3,3
151200,211,2,2,5,5
151200,87,4,4,2,2
151200,88,0,0,1,1
151200,90,1,1,1,1
151200,224,0,0,3,3
151200,100,5,5,1,1
151200,229,0,0,5,5
151200,230,2,2,5,5
151200,231,0,0,3,3
151200,232,1,1,0,0
151200,233,2,2,2,2
151200,234,3,3,2,2
151200,107,3,3,4,4
151200,236,4,4,2,2
151200,237,3,3,1,1
151200,238,5,5,3,3
151200,239,2,2,0,0
151200,113,1,1,2,2
151200,114,1,1,0,0
151200,243,0,0,1,1
151200,246,6,6,3,3
151200,249,1,1,3,3
152100,261,6,6,0,0
152100,262,2,2,1,1
152100,137,0,0,2,2
152100,140,1,1,1,1
152100,13,3,3,0,0
152100,141,3,3,4,4
152100,142,2,2,4,4
152100,143,2,2,2,2
152100,144,1,1,3,3
152100,148,0,0,2,2
152100,151,2,2,2,2
152100,24,0,0,1,1
152100,158,1,1,0,0
152100,161,2,2,2,2
152100,162,9,9,1,1
152100,163,4,4,2,2
152100,164,4,4,1,1
152100,166,1,1,0,0
152100,41,0,0,1,1
152100,170,3,3,2,2
152100,43,1,1,3,3
152100,42,0,0,3,3
152100,45,2,2,0,0
152100,48,4,4,4,4
152100,50,3,3,2,2
152100,186,4,4,2,2
152100,68,1,1,3,3
152100,74,1,1,1,1
152100,79,6,6,4,4
152100,87,1,1,1,1
152100,88,0,0,2,2
152100,90,1,1,2,2
152100,224,0,0,2,2
152100,100,2,2,4,4
152100,229,1,1,5,5
152100,230,4,4,5,5
152100,231,1,1,3,3
152100,232,0,0,2,2
152100,233,0,0,1,1
152100,234,5,5,2,2
152100,107,3,3,2,2
152100,236,4,4,3,3
152100,237,7,7,7,7
152100,238,3,3,2,2
152100,239,6,6,5,5
152100,113,3,3,3,3
152100,114,1,1,5,5
152100,116,1,1,0,0
152100,246,2,2,3,3
152100,249,3,3,1,1
152100,125,0,0,2,2
152100,127,0,0,1,1
153000,261,1,1,0,0
153000,262,1,1,0,0
153000,137,0,0,2,2
153000,12,1,1,0,0
153000,13,1,1,0,0
153000,140,2,2,1,1
153000,142,3,3,4,4
153000,143,2,2,2,2
153000,144,2,2,2,2
153000,141,0,0,3,3
153000,148,0,0,1,1
153000,151,1,1,0,0
153000,24,1,1,0,0
153000,158,0,0,1,1
153000,161,6,6,0,0
153000,162,2,2,5,5
153000,163,8,8,3,3
153000,164,1,1,2,2
153000,41,0,0,2,2
153000,42,1,1,1,1
153000,43,0,0,1,1
153000,170,0,0,1,1
153000,48,3,3,5,5
153000,50,4,4,1,1
153000,186,7,7,2,2
153000,68,4,4,2,2
153000,74,0,0,1,1
153000,75,0,0,3,3
153000,79,1,1,3,3
153000,211,2,2,0,0
153000,87,1,1,0,0
153000,88,1,1,0,0
153000,90,5,5,2,2
153000,224,1,1,1,1
153000,100,4,4,2,2
153000,229,4,4,3,3
153000,230,0,0,8,8
153000,231,0,0,3,3
153000,232,0,0,1,1
153000,233,3,3,1,1
153000,234,4,4,1,1
153000,107,2,2,4,4
153000,236,4,4,3,3
153000,237,2,2,4,4
153000,238,4,4,2,2
153000,239,1,1,0,0
153000,113,1,1,3,3
153000,114,2,2,3,3
153000,244,0,0,1,1
153000,246,2,2,4,4
153000,249,1,1,3,3
153000,125,1,1,0,0
153900,261,1,1,0,0
153900,262,1,1,1,1
153900,137,1,1,1,1
153900,140,1,1,0,0
153900,13,1,1,0,0
153900,141,2,2,4,4
153900,142,5,5,5,5
153900,143,1,1,1,1
153900,144,1,1,0,0
153900,148,0,0,2,2
153900,151,1,1,0,0
153900,24,0,0,2,2
153900,158,0,0,2,2
153900,161,4,4,1,1
153900,162,2,2,3,3
153900,163,1,1,2,2
153900,164,1,1,0,0
153900,41,0,0,2,2
153900,170,3,3,2,2
153900,43,2,2,0,0
153900,45,0,0,1,1
153900,48,6,6,7,7
153900,50,3,3,1,1
153900,186,5,5,6,6
153900,68,6,6,5,5
153900,75,1,1,1,1
153900,79,3,3,5,5
153900,87,1,1,0,0
153900,90,5,5,1,1
153900,224,0,0,1,1
153900,100,1,1,0,0
153900,229,1,1,3,3
153900,230,5,5,0,0
153900,231,0,0,4,4
153900,233,2,2,1,1
153900,234,1,1,1,1
153900,107,1,1,3,3
153900,236,3,3,3,3
153900,237,1,1,1,1
153900,238,5,5,1,1
153900,239,4,4,3,3
153900,113,1,1,4,4
153900,114,1,1,1,1
153900,116,0,0,2,2
153900,246,1,1,1,1
153900,249,1,1,2,2
154800,4,1,1,1,1
154800,261,1,1,1,1
154800,262,1,1,0,0
154800,137,1,1,3,3
154800,140,0,0,1,1
154800,13,1,1,0,0
154800,141,1,1,2,2
154800,142,8,8,3,3
154800,143,1,1,1,1
154800,144,1,1,1,1
154800,24,1,1,0,0
154800,158,3,3,1,1
154800,161,5,5,1,1
154800,162,1,1,0,0
154800,164,3,3,1,1
154800,166,1,1,0,0
154800,170,5,5,0,0
154800,43,1,1,0,0
154800,42,0,0,2,2
154800,45,0,0,1,1
154800,48,4,4,1,1
154800,186,4,4,4,4
154800,68,2,2,7,7
154800,75,1,1,0,0
154800,79,2,2,2,2
154800,211,2,2,1,1
154800,87,1,1,1,1
154800,88,1,1,0,0
154800,100,2,2,4,4
154800,229,0,0,2,2
154800,230,4,4,4,4
154800,231,1,1,0,0
154800,232,0,0,2,2
154800,233,3,3,4,4
154800,234,2,2,2,2
154800,236,0,0,4,4
154800,237,2,2,3,3
154800,238,2,2,4,4
154800,239,3,3,1,1
154800,113,0,0,1,1
154800,114,0,0,1,1
154800,244,0,0,1,1
154800,246,1,1,4,4
154800,249,0,0,1,1
155700,4,0,0,1,1
155700,261,1,1,1,1
155700,137,1,1,1,1
155700,140,1,1,1,1
155700,141,1,1,2,2
155700,142,4,4,0,0
155700,143,2,2,1,1
155700,144,1,1,2,2
155700,13,0,0,2,2
155700,148,3,3,1,1
155700,151,2,2,0,0
155700,152,0,0,1,1
155700,158,1,1,0,0
155700,161,3,3,4,4
155700,162,0,0,1,1
155700,163,1,1,4,4
155700,164,4,4,1,1
155700,41,0,0,1,1
155700,170,2,2,4,4
155700,43,1,1,1,1
155700,45,0,0,1,1
155700,48,2,2,4,4
155700,50,1,1,2,2
155700,186,4,4,0,0
155700,68,5,5,4,4
155700,74,0,0,1,1
155700,75,0,0,1,1
155700,79,5,5,2,2
155700,209,0,0,1,1
155700,211,1,1,0,0
155700,90,1,1,3,3
155700,100,4,4,2,2
155700,229,1,1,2,2
155700,230,3,3,1,1
155700,231,3,3,0,0
155700,232,1,1,0,0
155700,233,2,2,0,0
155700,234,2,2,1,1
155700,107,0,0,2,2
155700,236,1,1,3,3
155700,237,1,1,0,0
155700,238,0,0,3,3
155700,239,5,5,3,3
155700,113,1,1,1,1
155700,114,0,0,6,6
155700,116,1,1,0,0
155700,246,0,0,1,1
155700,249,2,2,1,1
156600,262,1,1,1,1
156600,137,0,0,1,1
156600,140,1,1,0,0
156600,141,1,1,4,4
156600,142,2,2,3,3
156600,143,1,1,4,4
156600,144,3,3,3,3
156600,13,0,0,1,1
156600,151,1,1,2,2
156600,24,1,1,1,1
156600,161,3,3,0,0
156600,162,1,1,2,2
156600,163,1,1,1,1
156600,164,2,2,2,2
156600,166,0,0,1,1
156600,41,0,0,1,1
156600,170,4,4,2,2
156600,43,4,4,1,1
156600,45,2,2,1,1
156600,48,4,4,4,4
156600,50,1,1,0,0
156600,186,12,12,0,0
156600,68,3,3,4,4
156600,75,0,0,1,1
156600,79,3,3,3,3
156600,209,1,1,0,0
156600,211,0,0,2,2
156600,88,1,1,1,1
156600,90,3,3,0,0
156600,224,0,0,1,1
156600,100,1,1,2,2
156600,229,1,1,2,2
156600,230,2,2,5,5
156600,231,1,1,0,0
156600,232,0,0,1,1
156600,233,1,1,0,0
156600,234,2,2,1,1
156600,107,1,1,4,4
156600,236,1,1,5,5
156600,237,1,1,1,1
156600,238,1,1,2,2
156600,239,1,1,0,0
156600,114,0,0,2,2
156600,244,0,0,1,1
156600,246,2,2,0,0
156600,249,3,3,1,1
157500,4,0,0,2,2
157500,261,0,0,1,1
157500,262,1,1,1,1
157500,137,0,0,1,1
157500,140,1,1,0,0
157500,13,0,0,3,3
157500,142,1,1,4,4
157500,141,0,0,3,3
157500,144,1,1,2,2
157500,148,1,1,0,0
157500,158,1,1,1,1
157500,161,5,5,1,1
157500,162,3,3,0,0
157500,163,0,0,2,2
157500,164,1,1,1,1
157500,166,0,0,1,1
157500,41,1,1,2,2
157500,42,0,0,1,1
157500,43,1,1,2,2
157500,170,0,0,1,1
157500,48,1,1,2,2
157500,50,1,1,2,2
157500,186,8,8,0,0
157500,68,4,4,0,0
157500,75,0,0,1,1
157500,79,1,1,6,6
157500,211,2,2,0,0
157500,87,3,3,2,2
157500,90,2,2,3,3
157500,224,0,0,1,1
157500,100,3,3,2,2
157500,229,1,1,1,1
157500,230,6,6,2,2
157500,231,1,1,0,0
157500,233,1,1,1,1
157500,234,2,2,3,3
157500,107,2,2,4,4
157500,236,1,1,0,0
157500,237,1,1,3,3
157500,238,4,4,0,0
157500,239,4,4,1,1
157500,113,2,2,0,0
157500,114,4,4,2,2
157500,244,0,0,2,2
157500,246,2,2,3,3
157500,249,3,3,5,5
157500,125,0,0,1,1
158400,4,0,0,1,1
158400,261,1,1,1,1
158400,262,2,2,2,2
158400,137,2,2,1,1
158400,12,1,1,0,0
158400,140,1,1,1,1
158400,141,1,1,1,1
158400,142,4,4,3,3
158400,143,5,5,0,0
158400,144,1,1,0,0
158400,13,0,0,1,1
158400,148,1,1,0,0
158400,158,0,0,1,1
158400,161,0,0,1,1
158400,162,2,2,0,0
158400,163,3,3,3,3
158400,164,0,0,1,1
158400,166,0,0,1,1
158400,41,2,2,1,1
158400,170,1,1,5,5
158400,48,2,2,2,2
158400,50,1,1,2,2
158400,186,6,6,2,2
158400,68,1,1,2,2
158400,74,0,0,1,1
158400,75,0,0,1,1
158400,79,2,2,2,2
158400,211,0,0,1,1
158400,87,1,1,2,2
158400,90,3,3,3,3
158400,100,3,3,2,2
158400,229,2,2,1,1
158400,230,4,4,0,0
158400,231,2,2,0,0
158400,233,1,1,1,1
158400,234,1,1,5,5
158400,107,1,1,1,1
158400,236,3,3,6,6
158400,237,3,3,1,1
158400,238,0,0,3,3
158400,239,2,2,4,4
158400,113,2,2,0,0
158400,114,1,1,4,4
158400,246,2,2,0,0
158400,249,1,1,1,1
