time,zone_id,out perfect_trips,out perfect_pax,in perfect_trips,in perfect_pax
67500,151,25,25,16,16
67500,24,11,11,8,8
67500,152,4,4,10,10
67500,158,32,32,40,40
67500,161,109,109,81,81
67500,162,77,77,38,38
67500,163,100,100,57,57
67500,164,58,58,69,69
67500,166,15,15,11,11
67500,41,15,15,25,25
67500,42,4,4,8,8
67500,43,61,61,19,19
67500,170,99,99,69,69
67500,45,6,6,10,10
67500,48,73,73,97,97
67500,50,23,23,35,35
67500,186,106,106,144,144
67500,194,1,1,0,0
67500,68,74,74,77,77
67500,74,8,8,18,18
67500,75,8,8,19,19
67500,79,50,50,107,107
67500,209,7,7,14,14
67500,211,30,30,26,26
67500,87,29,29,25,25
67500,88,7,7,4,4
67500,90,40,40,34,34
67500,224,2,2,15,15
67500,100,46,46,65,65
67500,229,53,53,57,57
67500,230,88,88,124,124
67500,231,37,37,39,39
67500,232,1,1,6,6
67500,233,32,32,35,35
67500,234,70,70,71,71
67500,107,63,63,44,44
67500,236,51,51,44,44
67500,237,78,78,58,58
67500,238,48,48,37,37
67500,239,77,77,60,60
67500,113,39,39,37,37
67500,114,26,26,26,26
67500,243,0,0,1,1
67500,116,2,2,10,10
67500,244,0,0,9,9
67500,246,75,75,43,43
67500,249,49,49,74,74
67500,125,13,13,13,13
68400,4,6,6,12,12
68400,261,22,22,13,13
68400,262,17,17,22,22
68400,137,23,23,36,36
68400,12,1,1,2,2
68400,13,32,32,22,22
68400,140,26,26,22,22
68400,141,65,65,36,36
68400,142,86,86,76,76
68400,143,31,31,28,28
68400,144,55,55,39,39
68400,148,21,21,43,43
68400,151,22,22,22,22
68400,24,6,6,12,12
68400,152,1,1,2,2
68400,158,36,36,40,40
68400,161,118,118,80,80
68400,162,79,79,44,44
68400,163,58,58,56,56
68400,164,80,80,74,74
68400,166,10,10,11,11
68400,41,9,9,21,21
68400,42,3,3,20,20
68400,43,47,47,27,27
68400,170,99,99,54,54
68400,45,8,8,11,11
68400,48,75,75,115,115
68400,50,22,22,33,33
68400,186,106,106,142,142
68400,68,77,77,73,73
68400,74,8,8,19,19
68400,75,12,12,20,20
68400,79,72,72,77,77
68400,209,11,11,11,11
68400,211,37,37,32,32
68400,87,19,19,18,18
68400,88,11,11,10,10
68400,90,66,66,34,34
68400,224,2,2,14,14
68400,100,46,46,80,80
68400,229,55,55,50,50
68400,230,78,78,163,163
68400,231,19,19,30,30
68400,232,3,3,18,18
68400,233,31,31,33,33
68400,234,73,73,51,51
68400,107,58,58,62,62
68400,236,59,59,46,46
68400,237,70,70,61,61
68400,238,45,45,38,38
68400,239,58,58,47,47
68400,113,35,35,39,39
68400,114,45,45,31,31
68400,244,2,2,3,3
68400,116,0,0,3,3
68400,246,77,77,47,47
68400,249,54,54,62,62
68400,125,21,21,18,18
68400,127,0,0,3,3
69300,4,4,4,10,10
69300,261,17,17,9,9
69300,262,17,17,21,21
69300,137,32,32,37,37
69300,12,4,4,2,2
69300,13,34,34,28,28
69300,140,26,26,28,28
69300,141,58,58,49,49
69300,142,81,81,66,66
69300,143,32,32,33,33
69300,144,49,49,40,40
69300,148,25,25,40,40
69300,151,23,23,16,16
69300,24,9,9,4,4
69300,152,0,0,7,7
69300,158,48,48,39,39
69300,161,116,116,94,94
69300,162,79,79,34,34
69300,163,84,84,49,49
69300,164,64,64,72,72
69300,166,7,7,11,11
69300,41,10,10,18,18
69300,42,2,2,6,6
69300,43,56,56,37,37
69300,170,68,68,65,65
69300,45,8,8,7,7
69300,48,85,85,135,135
69300,50,26,26,23,23
69300,186,86,86,147,147
69300,194,0,0,1,1
69300,68,79,79,83,83
69300,74,8,8,15,15
69300,75,19,19,11,11
69300,79,68,68,80,80
69300,209,16,16,6,6
69300,211,35,35,26,26
69300,87,21,21,22,22
69300,88,11,11,11,11
69300,90,47,47,42,42
69300,224,6,6,8,8
69300,100,55,55,62,62
69300,229,46,46,42,42
69300,230,71,71,203,203
69300,231,40,40,40,40
69300,232,1,1,8,8
69300,233,52,52,30,30
69300,234,95,95,62,62
69300,107,59,59,58,58
69300,236,57,57,52,52
69300,237,86,86,54,54
69300,238,55,55,37,37
69300,239,61,61,50,50
69300,113,47,47,30,30
69300,114,28,28,32,32
69300,243,0,0,3,3
69300,116,2,2,6,6
69300,244,1,1,6,6
69300,246,56,56,59,59
69300,249,57,57,64,64
69300,125,21,21,19,19
69300,127,0,0,1,1
70200,128,0,0,1,1
70200,4,1,1,11,11
70200,261,19,19,15,15
70200,262,21,21,18,18
70200,137,37,37,35,35
70200,12,2,2,2,2
70200,13,34,34,19,19
70200,140,25,25,24,24
70200,141,42,42,34,34
70200,142,77,77,51,51
70200,143,31,31,24,24
70200,144,31,31,35,35
70200,148,21,21,40,40
70200,151,17,17,19,19
70200,24,5,5,8,8
70200,152,1,1,5,5
70200,158,39,39,25,25
70200,161,83,83,59,59
70200,162,76,76,45,45
70200,163,79,79,59,59
70200,164,48,48,69,69
70200,166,8,8,9,9
70200,41,9,9,20,20
70200,42,1,1,10,10
70200,43,65,65,36,36
70200,170,70,70,67,67
70200,45,10,10,10,10
70200,48,81,81,95,95
70200,50,18,18,30,30
70200,186,63,63,91,91
70200,68,71,71,78,78
70200,74,9,9,14,14
70200,75,7,7,16,16
70200,79,73,73,89,89
70200,209,9,9,6,6
70200,211,25,25,28,28
70200,87,21,21,17,17
70200,88,10,10,4,4
70200,90,47,47,35,35
70200,224,3,3,10,10
70200,100,40,40,49,49
70200,229,23,23,36,36
70200,230,72,72,129,129
70200,231,41,41,45,45
70200,232,5,5,9,9
70200,233,36,36,17,17
70200,234,69,69,79,79
70200,107,58,58,46,46
70200,236,43,43,43,43
70200,237,64,64,47,47
70200,238,37,37,36,36
70200,239,57,57,55,55
70200,113,58,58,30,30
70200,114,35,35,39,39
70200,243,0,0,2,2
70200,116,3,3,5,5
70200,244,1,1,3,3
70200,246,56,56,45,45
70200,249,52,52,59,59
70200,125,16,16,18,18
70200,127,1,1,1,1
71100,4,3,3,19,19
71100,261,21,21,12,12
71100,262,13,13,25,25
71100,137,22,22,38,38
71100,12,3,3,1,1
71100,13,38,38,13,13
71100,140,36,36,23,23
71100,141,50,50,57,57
71100,142,79,79,63,63
71100,143,13,13,22,22
71100,144,45,45,42,42
71100,148,34,34,59,59
71100,151,19,19,25,25
71100,24,10,10,8,8
71100,152,0,0,3,3
71100,158,35,35,54,54
71100,161,88,88,55,55
71100,162,77,77,32,32
71100,163,52,52,44,44
71100,164,65,65,53,53
71100,166,9,9,17,17
71100,41,10,10,14,14
71100,42,2,2,6,6
71100,43,59,59,21,21
71100,170,68,68,59,59
71100,45,5,5,15,15
71100,48,68,68,86,86
71100,50,22,22,28,28
71100,186,101,101,66,66
71100,68,56,56,75,75
71100,74,7,7,14,14
71100,75,11,11,21,21
71100,79,68,68,107,107
71100,209,4,4,13,13
71100,211,31,31,24,24
71100,87,26,26,25,25
71100,88,4,4,14,14
71100,90,42,42,33,33
71100,224,5,5,9,9
71100,100,48,48,36,36
71100,229,29,29,53,53
71100,230,70,70,88,88
71100,231,42,42,39,39
71100,232,7,7,3,3
71100,233,22,22,42,42
71100,234,67,67,65,65
71100,107,52,52,69,69
71100,236,46,46,36,36
71100,237,62,62,45,45
71100,238,43,43,37,37
71100,239,51,51,59,59
71100,113,50,50,39,39
71100,114,35,35,36,36
71100,243,0,0,3,3
71100,116,0,0,3,3
71100,244,0,0,4,4
71100,246,67,67,52,52
71100,249,70,70,60,60
71100,125,18,18,15,15
71100,127,0,0,1,1
72000,4,3,3,7,7
72000,261,16,16,11,11
72000,262,12,12,16,16
72000,137,22,22,31,31
72000,140,26,26,25,25
72000,13,32,32,9,9
72000,141,36,36,29,29
72000,142,57,57,52,52
72000,143,22,22,20,20
72000,144,33,33,38,38
72000,12,0,0,2,2
72000,148,33,33,44,44
72000,151,17,17,20,20
72000,24,2,2,9,9
72000,152,5,5,2,2
72000,158,33,33,34,34
72000,161,69,69,59,59
72000,162,49,49,40,40
72000,163,39,39,35,35
72000,164,50,50,53,53
72000,166,7,7,16,16
72000,41,9,9,22,22
72000,42,2,2,13,13
72000,43,54,54,17,17
72000,170,49,49,64,64
72000,45,10,10,7,7
72000,48,63,63,91,91
72000,50,17,17,24,24
72000,186,116,116,56,56
72000,68,64,64,61,61
72000,74,10,10,14,14
72000,75,14,14,11,11
72000,79,69,69,89,89
72000,209,7,7,13,13
72000,211,28,28,25,25
72000,87,35,35,23,23
72000,88,12,12,13,13
72000,90,44,44,34,34
72000,224,2,2,10,10
72000,100,30,30,37,37
72000,229,31,31,49,49
72000,230,67,67,64,64
72000,231,38,38,35,35
72000,232,2,2,11,11
72000,233,33,33,27,27
72000,234,67,67,64,64
72000,107,40,40,53,53
72000,236,43,43,43,43
72000,237,45,45,56,56
72000,238,24,24,26,26
72000,239,54,54,43,43
72000,113,53,53,27,27
72000,114,43,43,34,34
72000,243,0,0,3,3
72000,116,6,6,13,13
72000,244,3,3,2,2
72000,246,47,47,45,45
72000,249,56,56,76,76
72000,125,13,13,14,14
72000,127,0,0,2,2
72900,4,4,4,18,18
72900,261,21,21,16,16
72900,262,12,12,15,15
72900,137,28,28,21,21
72900,140,18,18,16,16
72900,13,31,31,22,22
72900,141,39,39,41,41
72900,142,57,57,41,41
72900,143,22,22,20,20
72900,144,42,42,27,27
72900,12,0,0,2,2
72900,148,29,29,48,48
72900,151,23,23,26,26
72900,24,3,3,6,6
72900,152,0,0,2,2
72900,158,27,27,28,28
72900,161,75,75,47,47
72900,162,40,40,41,41
72900,163,48,48,38,38
72900,164,73,73,57,57
72900,166,4,4,13,13
72900,41,10,10,25,25
72900,42,2,2,11,11
72900,43,47,47,19,19
72900,170,57,57,60,60
72900,45,16,16,10,10
72900,48,62,62,73,73
72900,50,20,20,34,34
72900,186,56,56,51,51
72900,68,58,58,53,53
72900,74,7,7,17,17
72900,75,22,22,12,12
72900,79,58,58,83,83
72900,209,16,16,7,7
72900,211,16,16,19,19
72900,87,28,28,26,26
72900,88,8,8,10,10
72900,90,42,42,32,32
72900,224,5,5,6,6
72900,100,32,32,22,22
72900,229,31,31,40,40
72900,230,56,56,77,77
72900,231,39,39,40,40
72900,232,2,2,8,8
72900,233,17,17,34,34
72900,234,69,69,50,50
72900,107,48,48,49,49
72900,236,33,33,34,34
72900,237,46,46,36,36
72900,238,30,30,36,36
72900,239,55,55,51,51
72900,113,33,33,42,42
72900,114,28,28,45,45
72900,243,1,1,3,3
72900,116,1,1,4,4
72900,244,1,1,6,6
72900,246,61,61,45,45
72900,249,60,60,55,55
72900,125,12,12,10,10
72900,127,0,0,1,1
73800,4,1,1,18,18
73800,261,13,13,9,9
73800,262,14,14,18,18
73800,137,21,21,37,37
73800,12,1,1,1,1
73800,13,25,25,12,12
73800,140,21,21,26,26
73800,141,46,46,41,41
73800,142,59,59,46,46
73800,143,12,12,21,21
73800,144,46,46,38,38
73800,148,41,41,38,38
73800,151,17,17,14,14
73800,24,4,4,7,7
73800,152,3,3,2,2
73800,158,28,28,43,43
73800,161,63,63,41,41
73800,162,29,29,48,48
73800,163,63,63,34,34
73800,164,44,44,52,52
73800,166,3,3,15,15
73800,41,7,7,17,17
73800,42,4,4,12,12
73800,43,51,51,17,17
73800,170,66,66,60,60
73800,45,9,9,10,10
73800,48,66,66,67,67
73800,50,15,15,25,25
73800,186,63,63,61,61
73800,68,45,45,62,62
73800,74,9,9,18,18
73800,75,14,14,20,20
73800,79,75,75,77,77
73800,209,7,7,7,7
73800,211,20,20,19,19
73800,87,23,23,16,16
73800,88,5,5,5,5
73800,90,50,50,37,37
73800,224,3,3,7,7
73800,100,36,36,37,37
73800,229,32,32,45,45
73800,230,54,54,62,62
73800,231,33,33,21,21
73800,232,1,1,11,11
73800,233,34,34,32,32
73800,234,89,89,59,59
73800,107,51,51,31,31
73800,236,36,36,49,49
73800,237,45,45,44,44
73800,238,26,26,43,43
73800,239,44,44,35,35
73800,113,33,33,27,27
73800,114,43,43,39,39
73800,243,0,0,7,7
73800,116,3,3,6,6
73800,244,4,4,7,7
73800,246,58,58,53,53
73800,120,0,0,1,1
73800,249,56,56,50,50
73800,125,8,8,15,15
73800,127,1,1,1,1
74700,4,4,4,13,13
74700,261,22,22,10,10
74700,262,11,11,16,16
74700,137,16,16,19,19
74700,12,3,3,2,2
74700,13,34,34,20,20
74700,140,14,14,27,27
74700,141,36,36,40,40
74700,142,75,75,37,37
74700,143,15,15,39,39
74700,144,40,40,19,19
74700,148,31,31,41,41
74700,151,12,12,20,20
74700,24,5,5,7,7
74700,152,3,3,2,2
74700,158,34,34,34,34
74700,161,63,63,42,42
74700,162,61,61,59,59
74700,163,38,38,39,39
74700,164,51,51,64,64
74700,166,12,12,12,12
74700,41,8,8,20,20
74700,42,1,1,18,18
74700,43,53,53,12,12
74700,170,53,53,67,67
74700,45,11,11,8,8
74700,48,64,64,78,78
74700,50,18,18,34,34
74700,186,77,77,52,52
74700,68,51,51,61,61
74700,74,5,5,12,12
74700,75,12,12,12,12
74700,79,59,59,71,71
74700,209,7,7,8,8
74700,211,16,16,19,19
74700,87,23,23,14,14
74700,88,8,8,6,6
74700,90,44,44,28,28
74700,224,3,3,9,9
74700,100,32,32,35,35
74700,229,29,29,38,38
74700,230,66,66,75,75
74700,231,33,33,40,40
74700,232,3,3,9,9
74700,233,23,23,34,34
74700,234,69,69,49,49
74700,107,45,45,48,48
74700,236,31,31,43,43
74700,237,39,39,36,36
74700,238,28,28,35,35
74700,239,53,53,44,44
74700,113,35,35,32,32
74700,114,32,32,28,28
74700,243,0,0,5,5
74700,116,5,5,13,13
74700,244,1,1,10,10
74700,246,60,60,35,35
74700,120,0,0,1,1
74700,249,59,59,42,42
74700,125,18,18,9,9
74700,127,0,0,2,2
75600,4,2,2,19,19
75600,261,17,17,7,7
75600,262,10,10,25,25
75600,137,23,23,44,44
75600,12,1,1,1,1
75600,13,31,31,13,13
75600,140,25,25,30,30
75600,141,45,45,52,52
75600,142,67,67,47,47
75600,143,28,28,31,31
75600,144,38,38,22,22
75600,148,24,24,43,43
75600,151,16,16,21,21
75600,24,7,7,10,10
75600,152,7,7,8,8
75600,158,37,37,31,31
75600,161,60,60,51,51
75600,162,48,48,36,36
75600,163,57,57,47,47
75600,164,56,56,52,52
75600,166,15,15,16,16
75600,41,13,13,20,20
75600,42,2,2,20,20
75600,43,50,50,17,17
75600,170,54,54,74,74
75600,45,9,9,3,3
75600,48,55,55,85,85
75600,50,20,20,26,26
75600,186,76,76,59,59
75600,68,76,76,43,43
75600,74,8,8,21,21
75600,75,12,12,19,19
75600,79,78,78,79,79
75600,209,10,10,9,9
75600,211,27,27,18,18
75600,87,17,17,26,26
75600,88,12,12,3,3
75600,90,47,47,37,37
75600,224,4,4,8,8
75600,100,38,38,31,31
75600,229,35,35,57,57
75600,230,73,73,85,85
75600,231,35,35,39,39
75600,232,2,2,15,15
75600,233,21,21,30,30
75600,234,72,72,59,59
75600,107,42,42,59,59
75600,236,48,48,37,37
75600,237,47,47,26,26
75600,238,22,22,41,41
75600,239,54,54,52,52
75600,113,42,42,21,21
75600,114,43,43,38,38
75600,243,0,0,5,5
75600,116,1,1,6,6
75600,244,4,4,10,10
75600,246,54,54,42,42
75600,249,62,62,56,56
75600,125,8,8,5,5
76500,4,11,11,11,11
76500,261,13,13,6,6
76500,262,14,14,21,21
76500,137,35,35,33,33
76500,12,2,2,1,1
76500,13,22,22,15,15
76500,140,25,25,34,34
76500,141,30,30,47,47
76500,142,88,88,48,48
76500,143,21,21,29,29
76500,144,40,40,27,27
76500,148,28,28,39,39
76500,151,18,18,18,18
76500,24,5,5,11,11
76500,152,3,3,4,4
76500,158,37,37,39,39
76500,161,55,55,48,48
76500,162,29,29,54,54
76500,163,49,49,42,42
76500,164,68,68,51,51
76500,166,8,8,13,13
76500,41,10,10,24,24
76500,42,3,3,12,12
76500,43,35,35,21,21
76500,170,59,59,72,72
76500,45,7,7,9,9
76500,48,84,84,76,76
76500,50,23,23,23,23
76500,186,63,63,57,57
76500,68,68,68,53,53
76500,74,11,11,20,20
76500,75,13,13,21,21
76500,79,67,67,77,77
76500,209,12,12,12,12
76500,211,19,19,27,27
76500,87,18,18,21,21
76500,88,7,7,3,3
76500,90,46,46,37,37
76500,224,5,5,13,13
76500,100,42,42,26,26
76500,229,33,33,48,48
76500,230,62,62,75,75
76500,231,40,40,38,38
76500,232,4,4,10,10
76500,233,30,30,39,39
76500,234,60,60,44,44
76500,107,54,54,60,60
76500,236,43,43,35,35
76500,237,36,36,32,32
76500,238,37,37,44,44
76500,239,52,52,46,46
76500,113,37,37,30,30
76500,114,40,40,29,29
76500,243,0,0,3,3
76500,244,2,2,5,5
76500,116,0,0,12,12
76500,246,50,50,28,28
76500,120,0,0,1,1
76500,249,58,58,48,48
76500,125,9,9,16,16
76500,127,1,1,3,3
77400,4,8,8,6,6
77400,261,10,10,20,20
77400,262,11,11,27,27
77400,137,20,20,35,35
77400,12,1,1,0,0
77400,13,22,22,8,8
77400,140,25,25,24,24
77400,141,31,31,38,38
77400,142,107,107,47,47
77400,143,19,19,29,29
77400,144,40,40,39,39
77400,148,33,33,43,43
77400,151,14,14,14,14
77400,24,8,8,9,9
77400,152,2,2,6,6
77400,158,45,45,30,30
77400,161,52,52,41,41
77400,162,50,50,57,57
77400,163,47,47,42,42
77400,164,55,55,54,54
77400,166,5,5,12,12
77400,41,11,11,23,23
77400,42,3,3,14,14
77400,43,30,30,12,12
77400,170,62,62,77,77
77400,45,8,8,4,4
77400,48,63,63,78,78
77400,50,16,16,22,22
77400,186,48,48,61,61
77400,68,56,56,63,63
77400,74,12,12,16,16
77400,75,11,11,12,12
77400,79,68,68,86,86
77400,209,15,15,11,11
77400,211,25,25,18,18
77400,87,23,23,23,23
77400,88,14,14,4,4
77400,90,47,47,23,23
77400,224,2,2,9,9
77400,100,43,43,27,27
77400,229,33,33,55,55
77400,230,70,70,69,69
77400,231,34,34,29,29
77400,232,4,4,13,13
77400,233,28,28,23,23
77400,234,79,79,46,46
77400,107,62,62,62,62
77400,236,21,21,54,54
77400,237,40,40,44,44
77400,238,30,30,45,45
77400,239,61,61,50,50
77400,113,58,58,31,31
77400,114,45,45,32,32
77400,243,0,0,5,5
77400,116,2,2,13,13
77400,244,0,0,9,9
77400,246,31,31,38,38
77400,249,67,67,48,48
77400,125,17,17,11,11
77400,127,0,0,3,3
78300,128,0,0,1,1
78300,4,6,6,20,20
78300,261,18,18,16,16
78300,262,7,7,19,19
78300,137,36,36,42,42
78300,12,2,2,2,2
78300,13,16,16,19,19
78300,140,10,10,21,21
78300,141,35,35,51,51
78300,142,88,88,41,41
78300,143,12,12,29,29
78300,144,45,45,24,24
78300,148,29,29,35,35
78300,151,14,14,21,21
78300,24,5,5,11,11
78300,152,2,2,2,2
78300,158,37,37,38,38
78300,161,69,69,52,52
78300,162,48,48,49,49
78300,163,61,61,46,46
78300,164,57,57,69,69
78300,166,9,9,18,18
78300,41,12,12,20,20
78300,42,2,2,20,20
78300,43,29,29,18,18
78300,170,63,63,86,86
78300,45,6,6,7,7
78300,48,82,82,61,61
78300,50,16,16,31,31
78300,186,79,79,51,51
78300,194,0,0,1,1
78300,68,57,57,55,55
78300,74,8,8,9,9
78300,75,10,10,20,20
78300,79,99,99,89,89
78300,209,15,15,10,10
78300,211,29,29,19,19
78300,87,23,23,25,25
78300,88,5,5,10,10
78300,90,37,37,35,35
78300,224,3,3,10,10
78300,100,34,34,23,23
78300,229,32,32,32,32
78300,230,84,84,75,75
78300,231,35,35,29,29
78300,232,2,2,12,12
78300,233,24,24,30,30
78300,234,73,73,46,46
78300,107,50,50,62,62
78300,236,32,32,52,52
78300,237,39,39,41,41
78300,238,39,39,37,37
78300,239,46,46,66,66
78300,113,41,41,33,33
78300,114,49,49,31,31
78300,243,1,1,5,5
78300,116,1,1,7,7
78300,244,1,1,8,8
78300,246,30,30,43,43
78300,249,79,79,42,42
78300,125,19,19,13,13
78300,127,0,0,2,2
79200,4,1,1,19,19
79200,261,7,7,11,11
79200,262,6,6,23,23
79200,137,19,19,35,35
79200,140,21,21,29,29
79200,13,16,16,18,18
79200,141,23,23,56,56
79200,142,72,72,49,49
79200,143,12,12,22,22
79200,144,48,48,21,21
79200,12,0,0,2,2
79200,148,35,35,47,47
79200,151,9,9,22,22
79200,24,4,4,9,9
79200,152,3,3,5,5
79200,158,36,36,33,33
79200,161,60,60,43,43
79200,162,51,51,56,56
79200,163,62,62,46,46
79200,164,68,68,53,53
79200,166,5,5,18,18
79200,41,9,9,20,20
79200,42,5,5,19,19
79200,43,29,29,20,20
79200,170,73,73,85,85
79200,45,6,6,6,6
79200,48,103,103,81,81
79200,50,15,15,39,39
79200,186,101,101,55,55
79200,68,61,61,69,69
79200,74,6,6,10,10
79200,75,3,3,23,23
79200,79,104,104,81,81
79200,209,13,13,7,7
79200,211,25,25,11,11
79200,87,37,37,20,20
79200,88,14,14,11,11
79200,90,35,35,41,41
79200,224,1,1,14,14
79200,100,46,46,35,35
79200,229,22,22,50,50
79200,230,97,97,50,50
79200,231,32,32,24,24
79200,232,2,2,6,6
79200,233,19,19,32,32
79200,234,60,60,54,54
79200,107,52,52,59,59
79200,236,25,25,53,53
79200,237,51,51,43,43
79200,238,36,36,47,47
79200,239,36,36,42,42
79200,113,43,43,27,27
79200,114,40,40,28,28
79200,243,1,1,5,5
79200,116,1,1,9,9
79200,244,3,3,7,7
79200,246,45,45,31,31
79200,249,82,82,55,55
79200,125,9,9,12,12
79200,127,0,0,2,2
80100,4,4,4,18,18
80100,261,9,9,9,9
80100,262,6,6,28,28
80100,137,24,24,34,34
80100,12,1,1,0,0
80100,13,14,14,18,18
80100,140,16,16,34,34
80100,141,28,28,50,50
80100,142,61,61,47,47
80100,143,14,14,33,33
80100,144,25,25,21,21
80100,148,37,37,46,46
80100,151,15,15,25,25
80100,24,4,4,8,8
80100,152,1,1,2,2
80100,158,34,34,38,38
80100,161,53,53,34,34
80100,162,47,47,56,56
80100,163,46,46,53,53
80100,164,63,63,55,55
80100,166,10,10,7,7
80100,41,11,11,30,30
80100,42,4,4,22,22
80100,43,16,16,14,14
80100,170,52,52,78,78
80100,45,6,6,9,9
80100,48,109,109,75,75
80100,50,21,21,40,40
80100,186,147,147,42,42
80100,68,66,66,68,68
80100,74,6,6,14,14
80100,75,15,15,22,22
80100,79,87,87,90,90
80100,209,13,13,10,10
80100,211,26,26,18,18
80100,87,27,27,18,18
80100,88,7,7,5,5
80100,90,39,39,42,42
80100,224,0,0,17,17
80100,100,35,35,29,29
80100,229,35,35,46,46
80100,230,120,120,65,65
80100,231,33,33,26,26
80100,232,2,2,11,11
80100,233,18,18,36,36
80100,234,65,65,40,40
80100,107,42,42,51,51
80100,236,24,24,50,50
80100,237,52,52,45,45
80100,238,21,21,51,51
80100,239,47,47,44,44
80100,113,41,41,21,21
80100,114,43,43,23,23
80100,243,0,0,4,4
80100,116,2,2,7,7
80100,244,1,1,7,7
80100,246,43,43,44,44
80100,249,87,87,42,42
80100,125,14,14,13,13
80100,127,0,0,4,4
81000,4,1,1,16,16
81000,261,13,13,11,11
81000,262,9,9,21,21
81000,137,23,23,37,37
81000,140,16,16,32,32
81000,13,5,5,21,21
81000,141,25,25,51,51
81000,142,43,43,47,47
81000,143,18,18,28,28
81000,144,40,40,33,33
81000,12,0,0,1,1
81000,148,48,48,49,49
81000,151,12,12,13,13
81000,24,2,2,9,9
81000,152,0,0,2,2
81000,158,32,32,29,29
81000,161,53,53,47,47
81000,162,30,30,62,62
81000,163,44,44,47,47
81000,164,92,92,52,52
81000,166,1,1,10,10
81000,41,7,7,23,23
81000,42,4,4,11,11
81000,43,23,23,21,21
81000,170,54,54,95,95
81000,45,6,6,9,9
81000,48,139,139,84,84
81000,50,12,12,34,34
81000,186,136,136,68,68
81000,68,78,78,71,71
81000,74,6,6,9,9
81000,75,3,3,22,22
81000,79,117,117,73,73
81000,209,13,13,11,11
81000,211,20,20,22,22
81000,87,18,18,25,25
81000,88,8,8,5,5
81000,90,49,49,39,39
81000,224,3,3,11,11
81000,100,65,65,39,39
81000,229,25,25,52,52
81000,230,147,147,59,59
81000,231,23,23,37,37
81000,232,5,5,14,14
81000,233,26,26,32,32
81000,234,74,74,48,48
81000,107,54,54,54,54
81000,236,15,15,48,48
81000,237,45,45,46,46
81000,238,27,27,40,40
81000,239,46,46,49,49
81000,113,35,35,32,32
81000,114,49,49,37,37
81000,243,0,0,7,7
81000,116,1,1,13,13
81000,244,5,5,8,8
81000,246,50,50,47,47
81000,249,75,75,46,46
81000,125,12,12,20,20
81000,127,0,0,3,3
81900,4,3,3,25,25
81900,261,5,5,18,18
81900,262,11,11,26,26
81900,137,21,21,40,40
81900,140,15,15,29,29
81900,13,12,12,19,19
81900,141,28,28,59,59
81900,142,69,69,51,51
81900,143,13,13,34,34
81900,144,43,43,18,18
81900,148,45,45,43,43
81900,151,7,7,26,26
81900,24,3,3,4,4
81900,152,0,0,9,9
81900,158,41,41,35,35
81900,161,87,87,58,58
81900,162,66,66,71,71
81900,163,60,60,51,51
81900,164,131,131,53,53
81900,166,6,6,12,12
81900,41,10,10,26,26
81900,42,4,4,21,21
81900,43,17,17,10,10
81900,170,50,50,88,88
81900,45,7,7,2,2
81900,48,169,169,78,78
81900,50,23,23,36,36
81900,186,115,115,50,50
81900,68,83,83,73,73
81900,74,5,5,16,16
81900,75,8,8,27,27
81900,79,76,76,94,94
81900,209,12,12,19,19
81900,211,14,14,16,16
81900,87,18,18,34,34
81900,88,4,4,13,13
81900,90,43,43,44,44
81900,224,2,2,15,15
81900,100,61,61,22,22
81900,229,38,38,56,56
81900,230,152,152,82,82
81900,231,41,41,32,32
81900,232,6,6,15,15
81900,233,27,27,36,36
81900,234,75,75,65,65
81900,107,56,56,60,60
81900,236,33,33,55,55
81900,237,49,49,56,56
81900,238,24,24,49,49
81900,239,41,41,59,59
81900,113,49,49,33,33
81900,114,44,44,42,42
81900,243,0,0,5,5
81900,116,2,2,8,8
81900,244,3,3,10,10
81900,246,30,30,39,39
81900,249,68,68,56,56
81900,125,14,14,15,15
81900,127,0,0,1,1
82800,4,6,6,17,17
82800,261,15,15,7,7
82800,262,6,6,27,27
82800,137,23,23,33,33
82800,140,13,13,26,26
82800,13,17,17,23,23
82800,141,33,33,54,54
82800,142,66,66,50,50
82800,143,17,17,33,33
82800,144,42,42,26,26
82800,148,59,59,50,50
82800,151,12,12,22,22
82800,24,6,6,12,12
82800,152,2,2,4,4
82800,158,44,44,45,45
82800,161,90,90,56,56
82800,162,55,55,71,71
82800,163,56,56,68,68
82800,164,96,96,66,66
82800,166,2,2,15,15
82800,41,8,8,30,30
82800,42,6,6,24,24
82800,43,32,32,16,16
82800,170,61,61,78,78
82800,45,8,8,13,13
82800,48,159,159,82,82
82800,50,19,19,46,46
82800,186,102,102,44,44
82800,68,74,74,67,67
82800,74,7,7,17,17
82800,75,7,7,22,22
82800,79,116,116,96,96
82800,209,14,14,12,12
82800,211,22,22,24,24
82800,87,14,14,26,26
82800,88,15,15,9,9
82800,90,44,44,47,47
82800,224,1,1,22,22
82800,100,63,63,27,27
82800,229,18,18,57,57
82800,230,112,112,57,57
82800,231,40,40,40,40
82800,232,5,5,20,20
82800,233,15,15,40,40
82800,234,63,63,51,51
82800,107,72,72,81,81
82800,236,28,28,42,42
82800,237,29,29,44,44
82800,238,12,12,44,44
82800,239,65,65,50,50
82800,113,41,41,24,24
82800,114,58,58,24,24
82800,243,2,2,3,3
82800,116,2,2,7,7
82800,244,1,1,12,12
82800,246,36,36,46,46
82800,249,74,74,49,49
82800,125,9,9,12,12
82800,127,0,0,4,4
83700,4,5,5,20,20
83700,261,4,4,16,16
